n,beta,eta,gamma,seed,route2_delta,route2_mse,est_beta,est_eta,est_gamma,steps,converged,reason
5,1.0,100.0,1000,11600,1.0,1.803166,0.9819,234.25,974.63,3,True,delta_stable
5,1.0,100.0,1000,11601,0.004747,0.333412,0.4229,98.41,1010.07,3,True,delta_stable
5,1.0,100.0,1000,11602,0.99012,0.306569,1.143,46.51,993.9,4,True,delta_stable
5,1.0,100.0,1000,11603,0.001027,0.448043,1.5436,139.02,1017.07,10,False,max_iterations
5,1.0,100.0,1000,11604,0.895303,0.166216,0.5986,92.86,999.32,4,True,delta_stable
5,1.0,100.0,1000,11605,0.980133,0.173901,1.2508,66.69,994.96,5,True,delta_stable
5,1.0,100.0,1000,11606,0.995136,0.094028,0.9132,129.4,993.0,4,True,delta_stable
5,1.0,100.0,1000,11607,0.916302,0.361585,0.4351,79.38,999.23,3,True,delta_stable
5,1.0,100.0,1000,11608,0.001,0.025163,1.0566,85.91,1045.94,3,True,delta_stable
5,1.0,100.0,1000,11609,0.001196,0.789127,0.585,21.47,1014.89,3,True,delta_stable
5,1.0,100.0,1000,11610,0.008899,0.109246,1.0467,67.29,1007.75,4,True,delta_stable
5,1.0,100.0,1000,11611,0.049563,0.913048,0.6276,12.0,1005.35,3,True,delta_stable
5,1.0,100.0,1000,11612,,,,,,1,False,mdm_failed
5,1.0,100.0,1000,11613,0.121375,0.017153,0.8851,93.73,1003.39,4,True,delta_stable
5,1.0,100.0,1000,11614,0.840394,0.23731,0.719,139.79,1000.01,6,True,delta_stable
5,1.0,100.0,1000,11615,0.991702,0.562356,0.7285,169.9,994.24,3,True,delta_stable
5,1.0,100.0,1000,11616,0.001,0.390337,0.524,59.63,1027.62,3,True,delta_stable
5,1.0,100.0,1000,11617,0.999994,10.203851,4.1943,100.26,976.98,10,False,max_iterations
5,1.0,100.0,1000,11618,0.168174,0.012037,0.9423,90.67,1002.71,4,True,delta_stable
5,1.0,100.0,1000,11619,0.001002,0.062727,0.771,90.11,1022.98,3,True,delta_stable
5,1.0,100.0,1000,11620,0.001,0.94812,1.2153,194.71,1068.52,3,True,delta_stable
5,1.0,100.0,1000,11621,,,,,,4,False,mdm_failed
5,1.0,100.0,1000,11622,0.959757,0.092126,0.7377,115.26,997.07,5,True,delta_stable
5,1.0,100.0,1000,11623,0.050883,0.208271,0.94,54.76,1004.73,5,True,delta_stable
5,1.0,100.0,1000,11624,,,,,,1,False,mdm_failed
5,1.0,100.0,1000,11625,0.001228,0.110143,0.823,71.96,1014.3,3,True,delta_stable
5,1.0,100.0,1000,11626,0.001,0.050277,0.9866,78.76,1070.73,3,True,delta_stable
5,1.0,100.0,1000,11627,0.840906,0.434043,0.8021,37.16,999.79,7,True,delta_stable
5,1.0,100.0,1000,11628,0.894393,0.458668,0.5803,46.85,999.42,4,True,delta_stable
5,1.0,100.0,1000,11629,0.001,0.618163,0.4512,43.84,1039.72,3,True,delta_stable
5,1.0,100.0,1000,11630,0.087472,0.813671,0.3907,33.49,1004.91,3,True,delta_stable
5,1.0,100.0,1000,11631,0.995613,0.064686,0.8379,119.59,992.95,3,True,delta_stable
5,1.0,100.0,1000,11632,0.423396,0.249515,0.533,82.27,1001.93,4,True,delta_stable
5,1.0,100.0,1000,11633,0.157837,0.536306,0.6646,34.9,1003.36,4,True,delta_stable
5,1.0,100.0,1000,11634,0.01184,0.497702,0.3346,123.42,1008.47,3,True,delta_stable
5,1.0,100.0,1000,11635,0.06399,0.171155,1.0903,59.63,1004.06,4,True,delta_stable
5,1.0,100.0,1000,11636,0.001,0.787629,0.5241,25.29,1054.52,3,True,delta_stable
5,1.0,100.0,1000,11637,0.981372,0.118743,0.6787,87.55,995.79,4,True,delta_stable
5,1.0,100.0,1000,11638,0.001,0.793202,0.5395,24.38,1096.48,3,True,delta_stable
5,1.0,100.0,1000,11639,0.001,0.302017,1.5271,84.7,1028.28,3,True,delta_stable
5,1.0,100.0,1000,11640,0.019544,0.819583,0.5753,20.05,1007.03,3,True,delta_stable
5,1.0,100.0,1000,11641,1.0,255.049012,14.7518,908.46,240.36,10,False,max_iterations
5,1.0,100.0,1000,11642,0.987636,0.270656,0.7698,146.65,994.89,3,True,delta_stable
5,1.0,100.0,1000,11643,0.940852,0.116233,0.6763,89.3,997.72,5,True,delta_stable
5,1.0,100.0,1000,11644,0.64697,0.063379,0.7526,104.67,1000.72,11,True,delta_stable
5,1.0,100.0,1000,11645,0.034329,0.315775,1.5373,83.54,1004.49,10,False,max_iterations
5,1.0,100.0,1000,11646,0.989566,0.083438,1.1602,75.97,993.96,4,True,delta_stable
5,1.0,100.0,1000,11647,0.001167,0.240839,0.5614,121.95,1015.28,3,True,delta_stable
5,1.0,100.0,1000,11648,0.004568,0.180716,0.616,81.78,1009.81,3,True,delta_stable
5,1.0,100.0,1000,11649,0.001,0.962938,1.0461,197.99,1025.02,3,True,delta_stable
5,1.0,1000.0,1000,12500,0.049393,0.41658,0.3899,789.6,1006.39,4,True,delta_stable
5,1.0,1000.0,1000,12501,1.0,0.088342,0.943,1283.58,931.62,3,True,delta_stable
5,1.0,1000.0,1000,12502,0.001,0.376576,0.8585,1596.51,1027.17,10,False,max_iterations
5,1.0,1000.0,1000,12503,1.0,0.025309,1.0625,1101.75,894.91,3,True,delta_stable
5,1.0,1000.0,1000,12504,0.001,0.428649,0.7465,1597.74,1084.27,3,True,delta_stable
5,1.0,1000.0,1000,12505,0.001,0.746642,0.6766,264.01,1316.87,3,True,delta_stable
5,1.0,1000.0,1000,12506,0.001,0.205557,0.5775,1106.48,1125.32,3,True,delta_stable
5,1.0,1000.0,1000,12507,1.0,0.581896,1.7548,910.93,934.73,10,False,max_iterations
5,1.0,1000.0,1000,12508,0.001,0.632488,0.559,1647.6,1136.37,3,True,delta_stable
5,1.0,1000.0,1000,12509,0.001,0.316358,0.5479,678.82,1093.67,3,True,delta_stable
5,1.0,1000.0,1000,12510,1.0,1.706814,2.2268,1388.94,775.24,10,False,max_iterations
5,1.0,1000.0,1000,12511,1.0,0.24781,1.278,591.07,942.67,3,True,delta_stable
5,1.0,1000.0,1000,12512,,,,,,2,False,mdm_failed
5,1.0,1000.0,1000,12513,1.0,1.77355,1.2414,2308.26,939.11,3,True,delta_stable
5,1.0,1000.0,1000,12514,1.0,0.026125,1.111,1047.6,892.55,3,True,delta_stable
5,1.0,1000.0,1000,12515,0.001,0.234291,0.9374,566.51,1206.03,3,True,delta_stable
5,1.0,1000.0,1000,12516,1.0,0.17882,0.8726,1398.6,939.18,3,True,delta_stable
5,1.0,1000.0,1000,12517,0.001,0.01474,0.923,1025.6,1090.31,3,True,delta_stable
5,1.0,1000.0,1000,12518,0.001,0.749605,0.675,223.18,1201.28,3,True,delta_stable
5,1.0,1000.0,1000,12519,1.0,0.584356,1.2045,1729.85,900.82,3,True,delta_stable
5,1.0,1000.0,1000,12520,1.0,0.094792,0.901,1286.44,945.85,3,True,delta_stable
5,1.0,1000.0,1000,12521,1.0,1.497479,1.9073,1776.38,732.49,10,False,max_iterations
5,1.0,1000.0,1000,12522,,,,,,1,False,mdm_failed
5,1.0,1000.0,1000,12523,0.014666,0.504426,0.5402,458.77,1007.96,3,True,delta_stable
5,1.0,1000.0,1000,12524,0.001,0.591021,1.14,1188.88,1731.94,3,True,delta_stable
5,1.0,1000.0,1000,12525,0.950022,0.164065,0.8148,1360.19,996.9,10,False,max_iterations
5,1.0,1000.0,1000,12526,0.996587,0.033356,0.8196,1027.39,992.27,10,False,max_iterations
5,1.0,1000.0,1000,12527,1.0,0.057814,1.2251,952.37,930.26,10,False,max_iterations
5,1.0,1000.0,1000,12528,1.0,1.89753,0.8094,2353.86,831.92,3,True,delta_stable
5,1.0,1000.0,1000,12529,,,,,,1,False,mdm_failed
5,1.0,1000.0,1000,12530,,,,,,1,False,mdm_failed
5,1.0,1000.0,1000,12531,,,,,,1,False,mdm_failed
5,1.0,1000.0,1000,12532,,,,,,1,False,mdm_failed
5,1.0,1000.0,1000,12533,,,,,,1,False,mdm_failed
5,1.0,1000.0,1000,12534,0.001,0.534777,0.4468,526.7,1068.5,3,True,delta_stable
5,1.0,1000.0,1000,12535,1.0,0.212403,1.0046,541.92,949.55,3,True,delta_stable
5,1.0,1000.0,1000,12536,,,,,,0,False,mdm_failed
5,1.0,1000.0,1000,12537,1.0,1.421725,0.869,2173.12,831.62,3,True,delta_stable
5,1.0,1000.0,1000,12538,,,,,,0,False,mdm_failed
5,1.0,1000.0,1000,12539,1.0,0.966547,0.9177,1961.7,813.14,3,True,delta_stable
5,1.0,1000.0,1000,12540,1.0,0.216831,0.8721,553.7,964.1,3,True,delta_stable
5,1.0,1000.0,1000,12541,0.001,0.772073,0.5839,576.7,1647.91,3,True,delta_stable
5,1.0,1000.0,1000,12542,0.001,0.332395,1.3271,530.66,1071.61,3,True,delta_stable
5,1.0,1000.0,1000,12543,,,,,,2,False,mdm_failed
5,1.0,1000.0,1000,12544,0.001,0.283122,0.7092,558.82,1062.63,3,True,delta_stable
5,1.0,1000.0,1000,12545,0.001,0.065844,1.2358,1063.0,1079.17,3,True,delta_stable
5,1.0,1000.0,1000,12546,0.001,0.928329,0.3447,369.95,1319.36,3,True,delta_stable
5,1.0,1000.0,1000,12547,0.001,0.195044,0.6887,691.53,1054.4,3,True,delta_stable
5,1.0,1000.0,1000,12548,0.999904,0.03747,0.8846,845.22,986.25,3,True,delta_stable
5,1.0,1000.0,1000,12549,0.001002,0.233115,1.2998,622.18,1021.84,3,True,delta_stable
5,1.0,5000.0,1000,16500,0.001,1.440013,1.0541,2422.74,2082.31,3,True,delta_stable
5,1.0,5000.0,1000,16501,0.001,0.822334,0.5677,4806.74,1796.22,3,True,delta_stable
5,1.0,5000.0,1000,16502,0.001,3.353032,0.4812,1615.06,2620.35,3,True,delta_stable
5,1.0,5000.0,1000,16503,0.001,1.048068,0.7951,1662.58,1748.71,3,True,delta_stable
5,1.0,5000.0,1000,16504,,,,,,2,False,mdm_failed
5,1.0,5000.0,1000,16505,0.001,2.167861,0.3842,1565.69,2147.55,3,True,delta_stable
5,1.0,5000.0,1000,16506,0.002814,0.961318,0.7137,9687.77,1018.46,4,True,delta_stable
5,1.0,5000.0,1000,16507,0.001,0.397555,0.6595,2705.4,1266.5,3,True,delta_stable
5,1.0,5000.0,1000,16508,1.0,0.759446,0.7572,8236.17,469.35,3,True,delta_stable
5,1.0,5000.0,1000,16509,0.001,0.688218,0.3689,2359.21,1105.01,3,True,delta_stable
5,1.0,5000.0,1000,16510,0.001,0.720984,1.3114,1089.78,1111.45,10,False,max_iterations
5,1.0,5000.0,1000,16511,0.001,3.391587,0.524,3542.09,2755.0,3,True,delta_stable
5,1.0,5000.0,1000,16512,1.0,0.151366,0.6637,4114.54,916.8,3,True,delta_stable
5,1.0,5000.0,1000,16513,1.0,0.474048,0.5832,2278.38,936.3,3,True,delta_stable
5,1.0,5000.0,1000,16514,,,,,,2,False,mdm_failed
5,1.0,5000.0,1000,16515,1.0,0.220979,0.9174,5760.06,562.91,3,True,delta_stable
5,1.0,5000.0,1000,16516,1.0,0.558034,1.4574,6541.79,496.3,10,False,max_iterations
5,1.0,5000.0,1000,16517,,,,,,1,False,mdm_failed
5,1.0,5000.0,1000,16518,,,,,,1,False,mdm_failed
5,1.0,5000.0,1000,16519,0.001,11.769311,0.9323,6544.65,4416.03,3,True,delta_stable
5,1.0,5000.0,1000,16520,1.0,0.559655,0.9406,8232.5,628.29,3,True,delta_stable
5,1.0,5000.0,1000,16521,,,,,,1,False,mdm_failed
5,1.0,5000.0,1000,16522,,,,,,1,False,mdm_failed
5,1.0,5000.0,1000,16523,0.001,0.3483,0.7409,4170.18,1503.63,3,True,delta_stable
5,1.0,5000.0,1000,16524,0.001,0.161543,0.7306,3954.48,1212.68,3,True,delta_stable
5,1.0,5000.0,1000,16525,0.992882,0.368381,0.4926,3334.71,993.29,4,True,delta_stable
5,1.0,5000.0,1000,16526,1.0,0.033763,0.8345,5023.8,920.31,3,True,delta_stable
5,1.0,5000.0,1000,16527,0.001,0.805307,0.6633,3244.08,1754.08,3,True,delta_stable
5,1.0,5000.0,1000,16528,,,,,,1,False,mdm_failed
5,1.0,5000.0,1000,16529,1.0,0.089782,0.762,5043.72,818.21,3,True,delta_stable
5,1.0,5000.0,1000,16530,1.0,0.120963,0.975,3988.55,718.19,3,True,delta_stable
5,1.0,5000.0,1000,16531,,,,,,1,False,mdm_failed
5,1.0,5000.0,1000,16532,0.001,0.959357,0.5978,5271.48,1891.42,3,True,delta_stable
5,1.0,5000.0,1000,16533,0.001,3.595495,0.6694,2155.72,2778.38,3,True,delta_stable
5,1.0,5000.0,1000,16534,,,,,,2,False,mdm_failed
5,1.0,5000.0,1000,16535,,,,,,1,False,mdm_failed
5,1.0,5000.0,1000,16536,0.001,2.710782,0.7024,1410.61,2451.5,3,True,delta_stable
