beta,gamma_over_eta,n,repeat_id,cohort_delta,orig_best_delta,orig_best_loss,extended_best_delta,extended_best_loss,migrated,loss_improvement,rel_improvement
1.5,1.0,10,223,0.5,0.5,0.0667426551185617,0.52,0.0667319134404086,True,1.0741678153070032e-05,0.0001609417266062
1.5,1.0,10,227,0.5,0.5,0.042911451284019,0.8,0.0372952874854382,True,0.0056161637985807,0.1308779738398715
1.5,1.0,10,228,0.5,0.5,0.0116767640709429,0.74,0.004488252783317,True,0.0071885112876259,0.6156252917290839
1.5,1.0,10,231,0.5,0.5,0.0604078776843636,0.76,0.0356691095544202,True,0.0247387681299433,0.4095288409105445
1.5,1.0,10,233,0.5,0.5,0.1164431843040918,0.76,0.0540746445868604,True,0.0623685397172313,0.5356134847219199
1.5,1.0,10,236,0.5,0.5,0.2031577951101806,0.78,0.0869423957920762,True,0.1162153993181044,0.5720449921947427
1.5,1.0,10,240,0.5,0.5,0.043884095733566,0.86,0.0262751754826601,True,0.0176089202509059,0.4012597264807537
1.5,1.0,10,249,0.5,0.5,0.0010216785159659,0.54,0.0007603878939215,True,0.0002612906220443,0.2557464192122487
1.5,1.0,10,267,0.5,0.5,0.1076293741401808,0.58,0.1042399103754849,True,0.0033894637646959,0.0314919954870442
1.5,1.0,10,272,0.5,0.5,0.2668650141475305,1.0,0.2153332524532057,True,0.0515317616943248,0.1931004776288757
1.5,1.0,10,273,0.5,0.5,0.0418345475799916,1.0,0.0149366716893311,True,0.0268978758906604,0.6429584505301303
1.5,1.0,10,274,0.5,0.5,0.018565625310223,0.64,0.016893770503794,True,0.001671854806429,0.0900510905769717
1.5,1.0,10,277,0.5,0.5,0.0423208957504966,1.0,0.0226193908411338,True,0.0197015049093627,0.465526652023465
1.5,1.0,10,282,0.5,0.5,0.0992050990328776,0.6,0.0881796742411271,True,0.0110254247917504,0.1111376824299775
1.5,1.0,10,291,0.5,0.5,0.3354696536102993,1.0,0.0976591412769029,True,0.2378105123333963,0.7088882996542233
1.5,1.0,10,292,0.5,0.5,0.0214018915266777,0.84,0.002268235932279,True,0.0191336555943987,0.8940170344545648
1.5,1.0,10,293,0.5,0.5,0.0518246627974197,0.56,0.0516672265838958,True,0.0001574362135238,0.0030378627669858
1.5,1.0,10,296,0.5,0.5,0.1962833327480491,0.68,0.113072144024566,True,0.0832111887234831,0.4239340526701452
1.5,1.0,10,298,0.5,0.5,0.0290831920927923,0.54,0.0286749662136838,True,0.0004082258791084,0.0140364880789561
1.5,1.0,10,299,0.5,0.5,0.1174640902081012,0.78,0.0536727821704047,True,0.0637913080376964,0.5430707199509464
1.5,1.0,10,300,0.5,0.5,0.0842332862245007,0.52,0.0841283133288251,True,0.0001049728956755,0.0012462163163831
1.5,1.0,10,309,0.5,0.5,0.0477680377964064,0.52,0.0476556171341748,True,0.0001124206622316,0.0023534703834978
1.5,1.0,10,314,0.5,0.5,0.040917560862222,1.0,0.005263362364054,True,0.035654198498168,0.8713666637711643
1.5,1.0,10,318,0.5,0.5,0.0410101807430923,0.94,0.0152207625500521,True,0.0257894181930401,0.6288540485738804
1.5,1.0,10,334,0.5,0.5,0.0280108843940981,0.58,0.0274663339441692,True,0.0005445504499289,0.0194406732135757
1.5,1.0,10,335,0.5,0.5,0.0939847463930829,1.0,0.0276093884623093,True,0.0663753579307736,0.7062354315791256
1.5,1.0,10,336,0.5,0.5,0.0444148482167094,0.64,0.0437194385284435,True,0.0006954096882658,0.0156571443151801
1.5,1.0,10,344,0.5,0.5,0.0442338448685069,0.56,0.044051662477215,True,0.0001821823912919,0.0041186198449056
1.5,1.0,10,345,0.5,0.5,0.0402292017724736,0.62,0.0361131224239418,True,0.0041160793485317,0.102315710160277
1.5,1.0,10,346,0.5,0.5,0.2319041788051601,0.74,0.1143189852804396,True,0.1175851935247204,0.5070421504716072
1.5,1.0,10,349,0.5,0.5,0.0341004317535433,0.64,0.0322102288158993,True,0.001890202937644,0.0554304693648817
1.5,1.0,10,350,0.5,0.5,0.2384013430620788,0.64,0.1477011382236829,True,0.0907002048383959,0.3804517360238944
1.5,1.0,10,360,0.5,0.5,0.0656811796259576,1.0,0.0456762274087003,True,0.0200049522172573,0.30457662805665
1.5,1.0,10,362,0.5,0.5,0.0259586649484488,0.6,0.0252599962135617,True,0.0006986687348871,0.0269146636113445
1.5,1.0,10,364,0.5,0.5,0.0030984874287646,0.52,0.0030719339249619,True,2.6553503802676133e-05,0.008569827831531
1.5,1.0,10,367,0.5,0.5,0.0069568710011583,0.6,0.0044179722480162,True,0.0025388987531421,0.3649483730141589
1.5,1.0,10,377,0.5,0.5,0.0151844438064232,0.76,0.0089556685837192,True,0.006228775222704,0.4102076639823417
1.5,1.0,10,379,0.5,0.5,0.0498468708372183,0.96,0.0037839615083489,True,0.0460629093288694,0.9240882838823335
1.5,1.0,10,387,0.5,0.5,0.0376862270957741,1.0,0.0320183379162484,True,0.0056678891795256,0.1503968323791481
1.5,1.0,10,389,0.5,0.5,0.0697902364818089,0.76,0.0350475071820523,True,0.0347427292997565,0.4978164719188529
1.5,1.0,10,396,0.5,0.5,0.0303148571082771,0.72,0.0093746292444966,True,0.0209402278637804,0.6907579273419362
1.5,1.0,10,402,0.5,0.5,0.0215555466252202,0.52,0.0215005046154969,True,5.5042009723251656e-05,0.0025534963543374
1.5,1.0,10,404,0.5,0.5,0.3403141904210705,0.62,0.2383330567010361,True,0.1019811337200344,0.2996675912745607
1.5,1.0,10,408,0.5,0.5,0.0735785372463561,0.88,0.0213737768224417,True,0.0522047604239144,0.709510713010264
1.5,1.0,10,411,0.5,0.5,0.0802980147579039,0.94,0.0460225211714922,True,0.0342754935864117,0.4268535615699996
1.5,1.0,10,415,0.5,0.5,0.0224702316796425,0.72,0.0198765725305618,True,0.0025936591490806,0.1154264533654283
1.5,1.0,10,416,0.5,0.5,0.0452926448497656,0.9,0.0318554261141706,True,0.0134372187355949,0.2966755149796583
1.5,1.0,10,420,0.5,0.5,0.1904416531377769,1.0,0.1076585497030453,True,0.0827831034347316,0.4346901114896402
1.5,1.0,10,421,0.5,0.5,0.0166485434875677,0.54,0.0165722067066301,True,7.633678093760601e-05,0.0045851927524236
1.5,1.0,10,426,0.5,0.5,0.225648287876314,0.62,0.1928346362218099,True,0.0328136516545041,0.1454194577026459
1.5,1.0,10,430,0.5,0.5,0.0551772431614807,1.0,0.0191343016421542,True,0.0360429415193265,0.6532211370880547
1.5,1.0,10,438,0.5,0.5,0.1130955924862742,1.0,0.080884254144221,True,0.0322113383420532,0.2848151518014506
1.5,1.0,10,441,0.5,0.5,0.256355054306735,1.0,0.2334415080477986,True,0.0229135462589364,0.0893820733158622
1.5,1.0,10,442,0.5,0.5,0.2347602491095919,1.0,0.2054797037289786,True,0.0292805453806132,0.1247253122778225
1.5,1.0,10,443,0.5,0.5,0.3654929343527648,1.0,0.2344417780350196,True,0.1310511563177452,0.3585600267480351
1.5,1.0,10,445,0.5,0.5,0.0231275092723863,0.7,0.0132144121130131,True,0.0099130971593732,0.4286279617325342
1.5,1.0,10,446,0.5,0.5,0.0161474454197498,0.52,0.0159949356003888,True,0.000152509819361,0.00944482643518
1.5,1.0,10,450,0.5,0.5,0.0688778155626041,1.0,0.0598258478300155,True,0.0090519677325885,0.1314206563993169
1.5,1.0,10,453,0.5,0.5,0.1165692720681231,0.96,0.0200715306493093,True,0.0964977414188137,0.8278145664529879
1.5,1.0,10,454,0.5,0.5,0.0694859934184415,0.66,0.0689172525037958,True,0.0005687409146457,0.0081849720593443
1.5,1.0,10,459,0.5,0.5,0.0130857931062861,0.72,0.003073648867275,True,0.010012144239011,0.7651155843356165
1.5,1.0,10,462,0.5,0.5,0.138478263094742,0.88,0.0452512651251294,True,0.0932269979696126,0.6732247782876215
1.5,1.0,10,471,0.5,0.5,0.1375755757294317,0.74,0.0678158980855155,True,0.0697596776439162,0.5070644064111481
1.5,1.0,10,475,0.5,0.5,0.0772779293763717,0.56,0.0745929963905198,True,0.0026849329858518,0.0347438525788555
1.5,1.0,10,479,0.5,0.5,0.1112769431487584,1.0,0.0847412392139582,True,0.0265357039348001,0.2384654285418896
1.5,1.0,10,487,0.5,0.5,0.0027082596541762,0.52,0.0026806374565354,True,2.76221976407828e-05,0.0101992427491908
1.5,1.0,10,490,0.5,0.5,0.1368436038347376,0.74,0.062779622755097,True,0.0740639810796406,0.5412308577395089
1.5,1.0,10,498,0.5,0.5,0.0914676055929089,1.0,0.0584946568128723,True,0.0329729487800365,0.3604877220333926
1.5,1.0,10,500,0.5,0.5,0.0352858520039702,0.64,0.0286919568009687,True,0.0065938952030014,0.1868707946249835
1.5,1.0,10,503,0.5,0.5,0.0128897615555872,0.56,0.012161187032293,True,0.0007285745232941,0.056523506672502
1.5,1.0,10,515,0.5,0.5,0.1367186067082393,1.0,0.0642112909350244,True,0.0725073157732148,0.5303397797780893
1.5,1.0,10,524,0.5,0.5,0.0652378069638269,1.0,0.0187977539428136,True,0.0464400530210133,0.7118579728893002
1.5,1.0,10,527,0.5,0.5,0.1860251106572137,0.52,0.1859440803638677,True,8.10302933459961e-05,0.0004355879325093
1.5,1.0,10,531,0.5,0.5,0.0933216434575102,1.0,0.0400034266390449,True,0.0533182168184652,0.5713381681146805
1.5,1.0,10,534,0.5,0.5,0.0743941565486181,1.0,0.0114720278958262,True,0.0629221286527919,0.8457939651707861
1.5,1.0,10,538,0.5,0.5,0.0109857895587423,0.58,0.0096146354369146,True,0.0013711541218276,0.12481161363013
1.5,1.0,10,540,0.5,0.5,0.008495792157741,0.54,0.0083426254020169,True,0.000153166755724,0.0180285431752868
1.5,1.0,10,544,0.5,0.5,0.1252331232751182,0.56,0.122964459065275,True,0.0022686642098431,0.0181155284681291
1.5,1.0,10,546,0.5,0.5,0.0943101363742455,1.0,0.0607798276219135,True,0.033530308752332,0.355532396001164
1.5,1.0,10,550,0.5,0.5,0.2702793760827218,1.0,0.2147467446293793,True,0.0555326314533424,0.2054638139920306
1.5,1.0,10,558,0.5,0.5,0.0380060219501851,0.74,0.0328299780111102,True,0.0051760439390749,0.1361901002388304
1.5,1.0,10,559,0.5,0.5,0.0911088490860096,0.96,0.0771277893950418,True,0.0139810596909677,0.1534544649748481
1.5,1.0,10,565,0.5,0.5,0.0324249102168326,0.62,0.0285649126053999,True,0.0038599976114327,0.1190442035342598
1.5,1.0,10,566,0.5,0.5,0.0471976135057123,0.68,0.0355274283750549,True,0.0116701851306573,0.2472621868740234
1.5,1.0,10,575,0.5,0.5,0.4517063640087739,1.0,0.4257658091867811,True,0.0259405548219928,0.0574279153204248
1.5,1.0,10,578,0.5,0.5,0.0329927034673777,0.6,0.0285545890155653,True,0.0044381144518123,0.1345180596128071
1.5,1.0,10,581,0.5,0.5,0.077395050116381,0.76,0.0365241380610431,True,0.0408709120553378,0.5280817312461096
1.5,1.0,10,584,0.5,0.5,0.0561874527521066,0.74,0.0331739256171963,True,0.0230135271349102,0.4095848095560344
1.5,1.0,10,585,0.5,0.5,0.1464892610593613,1.0,0.1379151177119235,True,0.0085741433474378,0.0585308662589496
1.5,1.0,10,588,0.5,0.5,0.1395839115296253,0.54,0.1363340612137442,True,0.0032498503158811,0.0232824132829334
1.5,1.0,10,590,0.5,0.5,0.2738196435100795,1.0,0.2273527478518948,True,0.0464668956581846,0.1696989122567248
1.5,1.0,10,596,0.5,0.5,0.0606780826277592,0.72,0.0407094810504335,True,0.0199686015773257,0.3290908465224046
1.5,1.0,10,598,0.5,0.5,0.003288835871205,0.6,0.0021381996734228,True,0.0011506361977821,0.3498612405247658
1.5,1.0,10,602,0.5,0.5,0.0798809019387514,0.64,0.0788505854085117,True,0.0010303165302397,0.0128981584488082
1.5,1.0,10,603,0.5,0.5,0.0277976311416007,0.86,0.0057014907605077,True,0.0220961403810929,0.7948929269740846
1.5,1.0,10,607,0.5,0.5,0.0231149437868936,0.82,0.0065714793633808,True,0.0165434644235128,0.7157042896592749
1.5,1.0,10,608,0.5,0.5,0.0296610594008058,0.7,0.013746133979374,True,0.0159149254214317,0.5365595748410588
1.5,1.0,10,611,0.5,0.5,0.0778313855969298,1.0,0.0557714206067878,True,0.0220599649901419,0.2834327671408196
1.5,1.0,10,615,0.5,0.5,0.0379506564238236,0.86,0.0280678928257183,True,0.0098827635981053,0.2604108737339621
1.5,1.0,10,617,0.5,0.5,0.1426300166759653,0.54,0.1409553524363105,True,0.0016746642396548,0.0117413170010311
1.5,1.0,10,628,0.5,0.5,0.2111855722165203,1.0,0.1667678527827656,True,0.0444177194337546,0.2103255396074829
1.5,1.0,10,629,0.5,0.5,0.2350967678920522,1.0,0.1433621635681912,True,0.091734604323861,0.3901993427913997
1.5,1.0,10,633,0.5,0.5,0.0307566145416888,1.0,0.000873934744069,True,0.0298826797976197,0.9715854700820692
1.5,1.0,10,639,0.5,0.5,0.0382725472467843,0.74,0.0192638169967156,True,0.0190087302500686,0.4966674971357125
1.5,1.0,10,641,0.5,0.5,0.1030652130211855,0.78,0.0446304750908122,True,0.0584347379303732,0.5669685844278199
1.5,1.0,10,642,0.5,0.5,0.1330203593935686,0.5,0.1330203593935686,False,0.0,0.0
1.5,1.0,10,643,0.5,0.5,0.0111797154935391,0.68,0.004591328644486,True,0.006588386849053,0.5893161460916039
1.5,1.0,10,644,0.5,0.5,0.1442014987508107,0.62,0.1295983112439596,True,0.014603187506851,0.1012693185116356
1.5,1.0,10,650,0.5,0.5,0.1796498693172489,0.56,0.172128046172872,True,0.0075218231443768,0.0418693493792298
1.5,1.0,10,659,0.5,0.5,0.2218499636998496,0.7,0.1245857038489733,True,0.0972642598508763,0.4384236004765334
1.5,1.0,10,661,0.5,0.5,0.1741123297760975,0.66,0.1381842014310095,True,0.035928128345088,0.206350281977677
1.5,1.0,10,663,0.5,0.5,0.1065204285797914,0.86,0.0254959706874122,True,0.0810244578923791,0.7606471263086034
1.5,1.0,10,667,0.5,0.5,0.0055809486573964,0.64,0.0020940431480945,True,0.0034869055093018,0.6247872401909068
1.5,1.0,10,672,0.5,0.5,0.0528772094265172,0.9,0.0489420795059417,True,0.0039351299205754,0.0744201512003784
1.5,1.0,10,675,0.5,0.5,0.0582068609536822,0.56,0.0573921031914696,True,0.0008147577622126,0.0139976241436721
1.5,1.0,10,677,0.5,0.5,0.0472635567882781,0.9,0.0447934299583068,True,0.0024701268299713,0.0522628214595969
1.5,1.0,10,678,0.5,0.5,0.4335906361547784,1.0,0.2538408438487983,True,0.17974979230598,0.4145610567148294
1.5,1.0,10,686,0.5,0.5,0.1857757163460677,1.0,0.1677061979464152,True,0.0180695183996525,0.0972652333418655
1.5,1.0,10,689,0.5,0.5,0.0548470343724363,1.0,0.0111651615189769,True,0.0436818728534593,0.7964308982841178
1.5,1.0,10,690,0.5,0.5,0.0963927711707846,1.0,0.0674942847201378,True,0.0288984864506468,0.2997993117081953
1.5,1.0,10,691,0.5,0.5,0.0341991642830013,1.0,0.0188441605456965,True,0.0153550037373048,0.448987689004349
1.5,1.0,10,692,0.5,0.5,0.1225133925593426,0.56,0.1183879132398196,True,0.0041254793195229,0.0336737007549987
1.5,1.0,10,702,0.5,0.5,0.0110079183983146,0.64,0.0073651110725376,True,0.003642807325777,0.3309260837484699
1.5,1.0,10,705,0.5,0.5,0.2914152575754759,1.0,0.2191886845690518,True,0.072226573006424,0.2478476027896978
1.5,1.0,10,709,0.5,0.5,0.01381556835496,0.58,0.0114206775507119,True,0.002394890804248,0.1733472516451527
1.5,1.0,10,715,0.5,0.5,0.0815955955551132,0.56,0.0814334171527516,True,0.0001621784023615,0.0019875877032116
1.5,1.0,10,719,0.5,0.5,0.0757334528429292,1.0,0.0346319327929983,True,0.0411015200499308,0.5427128766355764
1.5,1.0,10,720,0.5,0.5,0.1023945546003932,1.0,0.0789108120637808,True,0.0234837425366124,0.2293456192886475
1.5,1.0,10,722,0.5,0.5,0.3490300240829623,0.5,0.3490300240829623,False,0.0,0.0
1.5,1.0,10,723,0.5,0.5,0.292396798244583,1.0,0.1707034256258548,True,0.1216933726187282,0.4161925621255762
1.5,1.0,10,726,0.5,0.5,0.0949011692309358,0.72,0.091782169679017,True,0.0031189995519187,0.0328657652713307
1.5,1.0,10,727,0.5,0.5,0.1218536051108457,0.84,0.0426012373053917,True,0.0792523678054539,0.6503900129451321
1.5,1.0,10,731,0.5,0.5,0.0573631476763519,0.56,0.0549581860715246,True,0.0024049616048272,0.0419252028915191
1.5,1.0,10,735,0.5,0.5,0.3456052084680596,0.62,0.3451912467477625,True,0.0004139617202971,0.0011977878520177
1.5,1.0,10,742,0.5,0.5,0.2195690397945293,0.6,0.1898181947812502,True,0.0297508450132791,0.1354965392257473
1.5,1.0,10,743,0.5,0.5,0.0061577497184501,0.58,0.0049192884345258,True,0.0012384612839243,0.2011223808290873
1.5,1.0,10,751,0.5,0.5,0.0424008620300117,0.52,0.0423641270252856,True,3.673500472613223e-05,0.000866374006739
1.5,1.0,10,752,0.5,0.5,0.3528986773401763,1.0,0.1691262587394914,True,0.1837724186006848,0.5207512252122657
1.5,1.0,10,754,0.5,0.5,0.3522193273258963,1.0,0.2628183610212961,True,0.0894009663046002,0.2538218643007078
1.5,1.0,10,759,0.5,0.5,0.5617303555734877,0.66,0.3741452675891646,True,0.1875850879843231,0.3339415186007025
1.5,1.0,10,761,0.5,0.5,0.2617501879517388,1.0,0.0824980739595297,True,0.179252113992209,0.6848213382190937
1.5,1.0,10,763,0.5,0.5,0.0635130220505786,0.6,0.0589863724293334,True,0.0045266496212451,0.0712712051024805
1.5,1.0,10,765,0.5,0.5,0.0493160695076128,0.68,0.036997470196929,True,0.0123185993106838,0.2497887490563755
1.5,1.0,10,769,0.5,0.5,0.1167837432913237,0.82,0.1086894635682112,True,0.0080942797231124,0.0693099869467347
1.5,1.0,10,783,0.5,0.5,0.0206086373879729,0.54,0.0200813672111339,True,0.0005272701768389,0.0255849121372136
1.5,1.0,10,786,0.5,0.5,0.066007376933428,0.94,0.0150661399364048,True,0.0509412369970232,0.7717506642992368
1.5,1.0,10,791,0.5,0.5,0.2091320845905429,0.68,0.1586330422795393,True,0.0504990423110035,0.2414696071617849
1.5,1.0,10,800,0.5,0.5,0.3022145146733591,0.9,0.098655594377221,True,0.2035589202961381,0.6735577227855835
1.5,1.0,10,809,0.5,0.5,0.1950481578259629,0.64,0.1432946863481419,True,0.0517534714778209,0.2653368893850277
1.5,1.0,10,811,0.5,0.5,0.1173359054386388,0.7,0.1051061431488334,True,0.0122297622898054,0.1042286437735039
1.5,1.0,10,815,0.5,0.5,0.2750979743322525,0.88,0.1751558683764694,True,0.099942105955783,0.3632964081192285
1.5,1.0,10,819,0.5,0.5,0.0412405170486366,0.76,0.023576364074949,True,0.0176641529736875,0.4283203567223825
1.5,1.0,10,832,0.5,0.5,0.0255655815646122,0.74,0.0109661106179443,True,0.0145994709466678,0.5710596064388542
1.5,1.0,10,833,0.5,0.5,0.2823847137290282,0.86,0.0830460401793131,True,0.199338673549715,0.7059117008047299
1.5,1.0,10,839,0.5,0.5,0.0141198842177307,0.72,0.0035674777078654,True,0.0105524065098653,0.7473436996469379
1.5,1.0,10,847,0.5,0.5,0.1560455502115406,1.0,0.0870575791859707,True,0.0689879710255698,0.4421014949291885
1.5,1.0,10,850,0.5,0.5,0.1440254750673902,1.0,0.0932375101857544,True,0.0507879648816357,0.3526318164052006
1.5,1.0,10,853,0.5,0.5,0.0786322397384767,0.98,0.0198284976359186,True,0.058803742102558,0.7478324704743715
1.5,1.0,10,861,0.5,0.5,0.0818107922321655,0.56,0.0797065818396481,True,0.0021042103925174,0.0257204500177194
1.5,1.0,10,862,0.5,0.5,0.1219511889940059,0.82,0.0279966833780083,True,0.0939545056159975,0.7704271388499176
1.5,1.0,10,869,0.5,0.5,0.2208905103665727,1.0,0.1868503470109148,True,0.0340401633556579,0.1541042360722853
1.5,1.0,10,871,0.5,0.5,0.0670022788190303,0.74,0.0417296692293441,True,0.0252726095896862,0.377190299123202
1.5,1.0,10,885,0.5,0.5,0.0238132969595566,0.76,0.018007190774365,True,0.0058061061851916,0.2438178214067719
1.5,1.0,10,888,0.5,0.5,0.0296032518177245,0.58,0.0276647243279598,True,0.0019385274897646,0.0654835996295505
1.5,1.0,10,889,0.5,0.5,0.2394977373008161,0.52,0.2390671618272551,True,0.000430575473561,0.0017978268956262
1.5,1.0,10,890,0.5,0.5,0.1640240245718403,0.88,0.1320293077102166,True,0.0319947168616236,0.1950611621995068
1.5,1.0,10,898,0.5,0.5,0.0871062204845599,1.0,0.0384978450469103,True,0.0486083754376496,0.5580356393291761
1.5,1.0,10,899,0.5,0.5,0.0377561084667325,0.7,0.0358946215763847,True,0.0018614868903477,0.0493029331131404
1.5,1.0,10,909,0.5,0.5,0.0455783056466359,0.88,0.0093039013607073,True,0.0362744042859285,0.7958699598699528
1.5,1.0,10,910,0.5,0.5,0.0808916580656619,1.0,0.0057519793218032,True,0.0751396787438587,0.9288927998343884
1.5,1.0,10,918,0.5,0.5,0.0022256674425917,0.58,0.0007480613346447,True,0.001477606107947,0.6638934818700507
1.5,1.0,10,927,0.5,0.5,0.0170625910133618,0.58,0.0166811340408665,True,0.0003814569724953,0.0223563333491722
1.5,1.0,10,929,0.5,0.5,0.0425913654885709,0.76,0.0179708792620142,True,0.0246204862265566,0.5780628525085296
1.5,1.0,10,932,0.5,0.5,0.0960604370090706,0.78,0.0383153966692285,True,0.0577450403398421,0.601132392666395
1.5,1.0,10,935,0.5,0.5,0.0086906870857812,0.66,0.0036796822596666,True,0.0050110048261146,0.5765947820527465
1.5,1.0,10,947,0.5,0.5,0.0626904464065865,0.92,0.0094757073557973,True,0.0532147390507891,0.8488492601513552
1.5,1.0,10,957,0.5,0.5,0.4271162732671623,1.0,0.2227533760234547,True,0.2043628972437075,0.4784713438344645
1.5,1.0,10,962,0.5,0.5,0.1561931060981261,1.0,0.0384060848652244,True,0.1177870212329016,0.7541115237115754
1.5,1.0,10,964,0.5,0.5,0.0754392032729671,0.62,0.0601813007283409,True,0.0152579025446262,0.2022542906427236
1.5,1.0,10,966,0.5,0.5,0.0377467487613989,1.0,0.0318748987495522,True,0.0058718500118467,0.1555590932867713
1.5,1.0,10,967,0.5,0.5,0.0118439775277622,0.68,0.006454378958561,True,0.0053895985692011,0.455049712528412
1.5,1.0,10,977,0.5,0.5,0.0526821101336001,1.0,0.021839164186558,True,0.030842945947042,0.5854538830890667
1.5,1.0,10,979,0.5,0.5,0.2988121144896368,1.0,0.0696104583932311,True,0.2292016560964057,0.7670427167515481
1.5,1.0,10,984,0.5,0.5,0.1142315377078797,0.66,0.0906151859832624,True,0.0236163517246173,0.2067410821782911
1.5,1.0,10,985,0.5,0.5,0.0165977682762994,0.68,0.0121840982254103,True,0.0044136700508891,0.2659194885369974
1.5,1.0,10,997,0.5,0.5,0.0465543168507631,0.64,0.0454651830361434,True,0.0010891338146196,0.023394904883065
1.5,1.0,20,2,0.5,0.5,0.0610934091424231,0.78,0.0474935369903056,True,0.0135998721521174,0.2226078449872222
1.5,1.0,20,3,0.5,0.5,0.0997309143277808,1.0,0.0204759897185273,True,0.0792549246092535,0.7946876366616891
1.5,1.0,20,5,0.5,0.5,0.066889767790756,1.0,0.0406079074237061,True,0.0262818603670498,0.392913015474423
1.5,1.0,20,9,0.5,0.5,0.2855551094736239,0.76,0.1844454045502032,True,0.1011097049234206,0.3540812318497839
1.5,1.0,20,13,0.5,0.5,0.0254787885704662,1.0,0.0147993458004744,True,0.0106794427699917,0.4191503352074927
1.5,1.0,20,14,0.5,0.5,0.0062498410751135,0.66,0.0047894543865359,True,0.0014603866885775,0.2336678118732915
1.5,1.0,20,15,0.5,0.5,0.0141760929164674,0.62,0.0137534775043625,True,0.0004226154121049,0.0298118398768378
1.5,1.0,20,19,0.5,0.5,0.1044299266924113,0.9,0.0701117790961294,True,0.0343181475962818,0.3286236875121325
1.5,1.0,20,21,0.5,0.5,0.0317516973295289,0.84,0.0289318801237836,True,0.0028198172057453,0.0888083927130076
