beta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,30,0,47,1.905032,800.795752,1152.939371,-1.094968,-199.204248,152.939371,0.935999
3,30,0,48,1.956110,520.667828,1441.935700,-1.043890,-479.332172,441.935700,0.988068
3,30,0,49,4.002501,1334.560870,662.593910,1.002501,334.560870,-337.406090,0.985931
3,30,0,50,4.424964,1583.700901,494.875030,1.424964,583.700901,-505.124970,0.982657
3,30,0,51,2.677270,777.374174,1205.550467,-0.322730,-222.625826,205.550467,0.966466
3,30,0,52,6.387794,2040.947546,0.000000,3.387794,1040.947546,-1000.000000,0.935408
3,30,0,53,5.098689,1333.591857,681.625319,2.098689,333.591857,-318.374681,0.965799
3,30,0,54,2.634218,1106.546246,978.923063,-0.365782,106.546246,-21.076937,0.977741
3,30,0,55,3.997981,1379.167055,749.777359,0.997981,379.167055,-250.222641,0.984215
3,30,0,56,2.938673,995.835437,1039.293727,-0.061327,-4.164563,39.293727,0.976674
3,30,0,57,2.917491,1053.119338,882.842048,-0.082509,53.119338,-117.157952,0.981597
3,30,0,58,4.124224,1402.641585,534.756247,1.124224,402.641585,-465.243753,0.984546
3,30,0,59,2.200401,690.394429,1221.471402,-0.799599,-309.605571,221.471402,0.960793
3,30,0,60,2.814230,1077.083096,1050.956751,-0.185770,77.083096,50.956751,0.981972
3,30,0,61,4.682494,1345.507241,651.740921,1.682494,345.507241,-348.259079,0.992073
3,30,0,62,3.640273,1265.978328,715.604481,0.640273,265.978328,-284.395519,0.970359
3,30,0,63,2.451980,953.733886,1041.680690,-0.548020,-46.266114,41.680690,0.986411
3,30,0,64,4.544325,1428.909589,560.596244,1.544325,428.909589,-439.403756,0.965801
3,30,0,65,2.059252,646.537163,1316.080145,-0.940748,-353.462837,316.080145,0.978883
3,30,0,66,6.495330,2069.819217,0.000000,3.495330,1069.819217,-1000.000000,0.949831
3,30,0,67,2.197573,838.871887,1101.796367,-0.802427,-161.128113,101.796367,0.990917
3,30,0,68,3.875009,1159.034485,866.992760,0.875009,159.034485,-133.007240,0.965660
3,30,0,69,2.551545,888.398251,1022.130599,-0.448455,-111.601749,22.130599,0.958364
3,30,0,70,3.410340,928.908727,1063.212646,0.410340,-71.091273,63.212646,0.935197
3,30,0,71,1.708576,611.187664,1354.866328,-1.291424,-388.812336,354.866328,0.982078
3,30,0,72,2.979032,1200.269994,803.832594,-0.020968,200.269994,-196.167406,0.975823
3,30,0,73,2.025799,743.043788,1276.722206,-0.974201,-256.956212,276.722206,0.971627
3,30,0,74,4.354300,1280.977389,785.131960,1.354300,280.977389,-214.868040,0.976326
3,30,0,75,2.371257,806.679855,1076.303524,-0.628743,-193.320145,76.303524,0.966124
3,30,0,76,2.971187,1120.724630,961.930966,-0.028813,120.724630,-38.069034,0.973764
3,30,0,77,7.374591,2129.341118,0.000000,4.374591,1129.341118,-1000.000000,0.973386
3,30,0,78,4.692272,1395.291395,645.143086,1.692272,395.291395,-354.856914,0.975715
3,30,0,79,7.127351,1949.298267,0.000000,4.127351,949.298267,-1000.000000,0.779340
3,30,0,80,1.958514,851.520421,1214.278054,-1.041486,-148.479579,214.278054,0.981536
3,30,0,81,4.102618,1346.101936,772.700960,1.102618,346.101936,-227.299040,0.985805
3,30,0,82,5.482091,2075.879123,0.000000,2.482091,1075.879123,-1000.000000,0.982118
3,30,0,83,2.772069,896.718163,1065.406248,-0.227931,-103.281837,65.406248,0.974200
3,30,0,84,7.716432,1986.857572,0.000000,4.716432,986.857572,-1000.000000,0.979160
3,30,0,85,2.661143,1046.024463,1044.722549,-0.338857,46.024463,44.722549,0.981207
3,30,0,86,4.198653,1526.991306,568.154865,1.198653,526.991306,-431.845135,0.989654
3,30,0,87,1.910536,677.923243,1231.767284,-1.089464,-322.076757,231.767284,0.959713
3,30,0,88,1.830854,688.590879,1235.808590,-1.169146,-311.409121,235.808590,0.977315
3,30,0,89,4.822769,1418.419223,519.859189,1.822769,418.419223,-480.140811,0.986429
3,30,0,90,5.850290,1836.929749,244.911344,2.850290,836.929749,-755.088656,0.907315
3,30,0,91,3.151530,1185.212698,791.391164,0.151530,185.212698,-208.608836,0.989295
3,30,0,92,2.369319,786.344055,1239.202054,-0.630681,-213.655945,239.202054,0.966998
3,30,0,93,3.927313,1281.437070,738.405953,0.927313,281.437070,-261.594047,0.970618
3,30,0,94,3.865084,1234.911126,743.662087,0.865084,234.911126,-256.337913,0.967409
3,30,0,95,4.180768,1425.712402,568.604973,1.180768,425.712402,-431.395027,0.993652
3,30,0,96,2.629733,779.267299,1218.801094,-0.370267,-220.732701,218.801094,0.994978
3,30,0,97,5.862644,1694.080892,411.402009,2.862644,694.080892,-588.597991,0.981446
3,30,0,98,3.017121,1004.487111,973.320692,0.017121,4.487111,-26.679308,0.988539
3,30,0,99,5.227218,1484.615325,455.925213,2.227218,484.615325,-544.074787,0.949918
3,30,0,100,6.274258,1970.726701,0.000000,3.274258,970.726701,-1000.000000,0.980661
3,30,0.05,1,2.510481,742.250014,1238.250220,-0.489519,-257.749986,238.250220,0.966676
3,30,0.05,2,2.280523,921.906795,1089.040673,-0.719477,-78.093205,89.040673,0.950876
3,30,0.05,3,3.323303,953.740693,1053.571363,0.323303,-46.259307,53.571363,0.962773
3,30,0.05,4,2.386349,1039.299807,1043.021484,-0.613651,39.299807,43.021484,0.978673
3,30,0.05,5,3.163161,1163.135108,961.217227,0.163161,163.135108,-38.782773,0.984154
3,30,0.05,6,2.664093,930.536701,1101.677882,-0.335907,-69.463299,101.677882,0.977258
3,30,0.05,7,2.548455,963.318362,969.143683,-0.451545,-36.681638,-30.856317,0.981531
3,30,0.05,8,3.344482,1198.935935,733.993005,0.344482,198.935935,-266.006995,0.983885
3,30,0.05,9,2.102253,669.889223,1239.897399,-0.897747,-330.110777,239.897399,0.960828
3,30,0.05,10,2.576398,1015.866156,1109.616180,-0.423602,15.866156,109.616180,0.982447
3,30,0.05,11,3.830884,1149.202931,844.457336,0.830884,149.202931,-155.542664,0.990425
3,30,0.05,12,2.604220,998.481495,973.412826,-0.395780,-1.518505,-26.587174,0.971667
3,30,0.05,13,2.345446,927.109086,1066.814500,-0.654554,-72.890914,66.814500,0.986472
3,30,0.05,14,2.880988,1011.173244,966.458066,-0.119012,11.173244,-33.541934,0.965283
3,30,0.05,15,2.005142,636.058131,1325.603408,-0.994858,-363.941869,325.603408,0.979019
3,30,0.05,16,4.476782,1513.633767,548.895948,1.476782,513.633767,-451.104052,0.941032
3,30,0.05,17,2.127338,822.918230,1116.721497,-0.872662,-177.081770,116.721497,0.991082
3,30,0.05,18,2.573184,870.265510,1147.247689,-0.426816,-129.734490,147.247689,0.968728
3,30,0.05,19,2.287898,826.461059,1079.771570,-0.712102,-173.538941,79.771570,0.957462
3,30,0.05,20,3.002290,838.324878,1148.934541,0.002290,-161.675122,148.934541,0.934028
3,30,0.05,21,1.666047,603.847930,1361.535875,-1.333953,-396.152070,361.535875,0.982814
3,30,0.05,22,2.533494,1077.050689,921.916664,-0.466506,77.050689,-78.083336,0.976051
3,30,0.05,23,1.982971,733.028770,1285.659304,-1.017029,-266.971230,285.659304,0.971700
3,30,0.05,24,3.200555,1017.692825,1042.747955,0.200555,17.692825,42.747955,0.976131
3,30,0.05,25,2.194467,770.044851,1110.962311,-0.805533,-229.955149,110.962311,0.967558
3,30,0.05,26,2.503939,1001.160662,1076.772386,-0.496061,1.160662,76.772386,0.975136
3,30,0.05,27,4.860223,1498.327207,625.277510,1.860223,498.327207,-374.722490,0.962499
3,30,0.05,28,3.496427,1109.195215,925.189344,0.496427,109.195215,-74.810656,0.973581
3,30,0.05,29,7.127351,1949.298267,0.000000,4.127351,949.298267,-1000.000000,0.779340
3,30,0.05,30,1.876542,832.387284,1231.963412,-1.123458,-167.612716,231.963412,0.981716
3,30,0.05,31,3.162557,1112.408405,1001.372789,0.162557,112.408405,1.372789,0.985290
3,30,0.05,32,4.361534,1734.305509,338.271858,1.361534,734.305509,-661.728142,0.976554
3,30,0.05,33,2.435696,824.148990,1134.565019,-0.564304,-175.851010,134.565019,0.974978
3,30,0.05,34,4.328973,1234.007165,746.777433,1.328973,234.007165,-253.222567,0.969629
3,30,0.05,35,2.408026,980.355494,1107.036928,-0.591974,-19.644506,107.036928,0.980966
3,30,0.05,36,3.504854,1330.946543,759.989859,0.504854,330.946543,-240.010141,0.988818
3,30,0.05,37,1.782246,654.436256,1253.391786,-1.217754,-345.563744,253.391786,0.961984
3,30,0.05,38,1.758060,674.694717,1248.491128,-1.241940,-325.305283,248.491128,0.977627
3,30,0.05,39,3.430428,1092.799457,839.660430,0.430428,92.799457,-160.339570,0.984862
3,30,0.05,40,4.109952,1338.565595,730.284648,1.109952,338.565595,-269.715352,0.893109
3,30,0.05,41,2.870908,1110.576896,863.502861,-0.129092,110.576896,-136.497139,0.989106
3,30,0.05,42,2.252037,759.936872,1263.434209,-0.747963,-240.063128,263.434209,0.967713
3,30,0.05,43,3.297033,1120.175963,894.875462,0.297033,120.175963,-105.124538,0.969522
3,30,0.05,44,3.254479,1077.087014,895.502740,0.254479,77.087014,-104.497260,0.966535
3,30,0.05,45,3.524328,1253.963503,737.043681,0.524328,253.963503,-262.956319,0.992895
3,30,0.05,46,2.488573,752.929030,1244.194926,-0.511427,-247.070970,244.194926,0.994987
3,30,0.05,47,4.144006,1269.983526,828.616360,1.144006,269.983526,-171.383640,0.977228
3,30,0.05,48,2.752087,943.648372,1032.023404,-0.247913,-56.351628,32.023404,0.988643
3,30,0.05,49,3.908346,1166.771191,767.018777,0.908346,166.771191,-232.981223,0.945760
3,30,0.05,50,3.906605,1342.131805,620.317660,0.906605,342.131805,-379.682340,0.974552
3,30,0.05,51,3.430191,1151.741350,795.467552,0.430191,151.741350,-204.532448,0.983255
3,30,0.05,52,2.307408,759.376836,1231.146127,-0.692592,-240.623164,231.146127,0.985441
3,30,0.05,53,2.321025,696.403374,1307.604244,-0.678975,-303.596626,307.604244,0.977996
3,30,0.05,54,2.112051,804.034324,1074.490825,-0.887949,-195.965676,74.490825,0.983620
3,30,0.05,55,2.298565,1013.748177,1044.725347,-0.701435,13.748177,44.725347,0.979816
3,30,0.05,56,4.183605,1613.930694,459.567163,1.183605,613.930694,-540.432837,0.978328
3,30,0.05,57,2.578988,864.485518,1163.356684,-0.421012,-135.514482,163.356684,0.973493
3,30,0.05,58,1.729359,663.533468,1325.356036,-1.270641,-336.466532,325.356036,0.982000
3,30,0.05,59,4.167563,1156.428526,856.783342,1.167563,156.428526,-143.216658,0.975053
3,30,0.05,60,3.572301,1110.264612,944.593860,0.572301,110.264612,-55.406140,0.959978
3,30,0.05,61,2.254245,809.387347,1158.240991,-0.745755,-190.612653,158.240991,0.945832
3,30,0.05,62,2.307939,995.188392,991.917566,-0.692061,-4.811608,-8.082434,0.989792
3,30,0.05,63,2.245435,874.467947,1107.254924,-0.754565,-125.532053,107.254924,0.985095
3,30,0.05,64,2.666756,800.720740,1130.008185,-0.333244,-199.279260,130.008185,0.976239
3,30,0.05,65,3.333946,1073.421478,959.169232,0.333946,73.421478,-40.830768,0.983252
3,30,0.05,66,2.665345,958.958387,1048.718327,-0.334655,-41.041613,48.718327,0.976920
3,30,0.05,67,3.256484,1290.877401,745.658509,0.256484,290.877401,-254.341491,0.991062
3,30,0.05,68,3.543711,1115.476345,859.051187,0.543711,115.476345,-140.948813,0.989026
3,30,0.05,69,3.268624,1050.487875,861.776117,0.268624,50.487875,-138.223883,0.978836
3,30,0.05,70,1.746588,573.632178,1407.757851,-1.253412,-426.367822,407.757851,0.968678
3,30,0.05,71,2.259148,662.161727,1235.596765,-0.740852,-337.838273,235.596765,0.957419
3,30,0.05,72,2.019782,851.151507,1208.938549,-0.980218,-148.848493,208.938549,0.981513
3,30,0.05,73,2.916347,1082.405278,982.825393,-0.083653,82.405278,-17.174607,0.984189
3,30,0.05,74,3.918252,1293.454088,812.902180,0.918252,293.454088,-187.097820,0.979538
3,30,0.05,75,2.070269,838.033330,1149.445808,-0.929731,-161.966670,149.445808,0.982047
3,30,0.05,76,2.470229,669.645469,1213.641959,-0.529771,-330.354531,213.641959,0.991012
3,30,0.05,77,2.483186,907.443370,1025.253230,-0.516814,-92.556630,25.253230,0.974746
3,30,0.05,78,3.778543,1023.673504,1027.066600,0.778543,23.673504,27.066600,0.975771
3,30,0.05,79,1.624724,521.428254,1378.931019,-1.375276,-478.571746,378.931019,0.990283
3,30,0.05,80,3.299952,861.693920,1155.380866,0.299952,-138.306080,155.380866,0.979705
3,30,0.05,81,2.868005,1039.715406,944.352443,-0.131995,39.715406,-55.647557,0.984340
3,30,0.05,82,2.848639,886.706255,1040.200106,-0.151361,-113.293745,40.200106,0.984561
3,30,0.05,83,2.870864,718.698586,1151.730454,-0.129136,-281.301414,151.730454,0.982853
3,30,0.05,84,1.983736,785.913930,1200.207143,-1.016264,-214.086070,200.207143,0.983771
3,30,0.05,85,3.275963,1009.560442,954.192403,0.275963,9.560442,-45.807597,0.977298
3,30,0.05,86,3.052907,1098.089028,899.273386,0.052907,98.089028,-100.726614,0.990919
3,30,0.05,87,2.653321,873.761814,1042.236178,-0.346679,-126.238186,42.236178,0.984066
3,30,0.05,88,3.744728,1229.854273,735.154720,0.744728,229.854273,-264.845280,0.976118
3,30,0.05,89,3.140756,1273.195113,797.123520,0.140756,273.195113,-202.876480,0.975467
3,30,0.05,90,1.646565,721.275919,1221.469563,-1.353435,-278.724081,221.469563,0.961765
3,30,0.05,91,2.929698,841.720769,1097.495545,-0.070302,-158.279231,97.495545,0.956512
3,30,0.05,92,2.445010,1049.516136,1003.777865,-0.554990,49.516136,3.777865,0.978597
3,30,0.05,93,2.574748,1074.950894,978.377334,-0.425252,74.950894,-21.622666,0.993151
3,30,0.05,94,2.187182,709.453243,1311.369876,-0.812818,-290.546757,311.369876,0.964521
3,30,0.05,95,3.148612,1229.351512,889.052113,0.148612,229.351512,-110.947887,0.983432
3,30,0.05,96,1.948545,571.907705,1377.282504,-1.051455,-428.092295,377.282504,0.975575
3,30,0.05,97,3.394340,1011.473369,975.001066,0.394340,11.473369,-24.998934,0.976210
3,30,0.05,98,3.990026,1135.720045,766.346472,0.990026,135.720045,-233.653528,0.978324
3,30,0.05,99,2.446330,901.523253,1128.843926,-0.553670,-98.476747,128.843926,0.989163
3,30,0.05,100,3.420955,850.197852,1001.520562,0.420955,-149.802148,1.520562,0.974393
3,30,0.1,1,3.136661,1077.714651,866.909909,0.136661,77.714651,-133.090091,0.979951
3,30,0.1,2,2.191404,736.848731,1252.522395,-0.808596,-263.151269,252.522395,0.985055
3,30,0.1,3,2.248080,681.574989,1321.191968,-0.751920,-318.425011,321.191968,0.977373
3,30,0.1,4,2.057248,791.416711,1086.082881,-0.942752,-208.583289,86.082881,0.983611
3,30,0.1,5,2.213334,989.826157,1066.918973,-0.786666,-10.173843,66.918973,0.978959
3,30,0.1,6,3.508897,1414.966346,654.621466,0.508897,414.966346,-345.378534,0.970018
3,30,0.1,7,2.338235,815.813276,1210.448390,-0.661765,-184.186724,210.448390,0.973220
3,30,0.1,8,1.705473,658.517052,1329.725095,-1.294527,-341.482948,329.725095,0.982317
3,30,0.1,9,3.459671,1008.925997,1001.782823,0.459671,8.925997,1.782823,0.967421
3,30,0.1,10,3.216255,1023.935172,1027.630308,0.216255,23.935172,27.630308,0.954810
3,30,0.1,11,1.991158,757.202392,1207.971185,-1.008842,-242.797608,207.971185,0.946791
3,30,0.1,12,2.233627,975.639610,1010.352871,-0.766373,-24.360390,10.352871,0.989526
3,30,0.1,13,2.141225,850.460234,1129.818186,-0.858775,-149.539766,129.818186,0.984153
3,30,0.1,14,2.515722,769.382478,1159.498968,-0.484278,-230.617522,159.498968,0.974117
3,30,0.1,15,3.001746,996.250147,1033.906760,0.001746,-3.749853,33.906760,0.980033
3,30,0.1,16,2.442244,907.421833,1098.058980,-0.557756,-92.578167,98.058980,0.975399
3,30,0.1,17,2.988509,1215.747792,818.603422,-0.011491,215.747792,-181.396578,0.989157
3,30,0.1,18,3.159399,1028.416159,944.121050,0.159399,28.416159,-55.878950,0.986155
3,30,0.1,19,3.036901,993.338934,916.338405,0.036901,-6.661066,-83.661595,0.975351
3,30,0.1,20,1.726657,569.779924,1411.031316,-1.273343,-430.220076,411.031316,0.969002
3,30,0.1,21,2.099542,634.570474,1261.491514,-0.900458,-365.429526,261.491514,0.957056
3,30,0.1,22,1.949830,834.837528,1224.065544,-1.050170,-165.162472,224.065544,0.981506
3,30,0.1,23,2.689901,1025.910302,1037.349097,-0.310099,25.910302,37.349097,0.982806
3,30,0.1,24,3.422835,1166.822397,936.085010,0.422835,166.822397,-63.914990,0.973098
3,30,0.1,25,2.020853,825.757050,1160.598769,-0.979147,-174.242950,160.598769,0.982042
3,30,0.1,26,2.357858,650.997619,1231.503285,-0.642142,-349.002381,231.503285,0.990670
3,30,0.1,27,2.295760,865.695705,1065.182893,-0.704240,-134.304295,65.182893,0.973716
3,30,0.1,28,3.389947,941.234034,1106.874778,0.389947,-58.765966,106.874778,0.970443
3,30,0.1,29,1.610890,519.236551,1380.861271,-1.389110,-480.763449,380.861271,0.990526
3,30,0.1,30,3.056004,813.087649,1201.900621,0.056004,-186.912351,201.900621,0.976371
3,30,0.1,31,2.656136,987.555024,994.388872,-0.343864,-12.444976,-5.611128,0.983108
3,30,0.1,32,2.676662,849.825336,1075.467061,-0.323338,-150.174664,75.467061,0.983596
3,30,0.1,33,2.699939,688.815399,1180.260158,-0.300061,-311.184601,180.260158,0.981631
3,30,0.1,34,1.935177,775.112415,1210.131894,-1.064823,-224.887585,210.131894,0.983702
3,30,0.1,35,2.998652,947.923247,1013.838155,-0.001348,-52.076753,13.838155,0.974407
3,30,0.1,36,2.786898,1033.772060,961.819804,-0.213102,33.772060,-38.180196,0.989255
3,30,0.1,37,2.509488,842.176415,1072.242603,-0.490512,-157.823585,72.242603,0.983380
3,30,0.1,38,3.381711,1135.017458,826.613502,0.381711,135.017458,-173.386498,0.969845
3,30,0.1,39,2.743214,1161.988875,904.676339,-0.256786,161.988875,-95.323661,0.971513
3,30,0.1,40,1.611962,714.398167,1227.690150,-1.388038,-285.601833,227.690150,0.962509
3,30,0.1,41,2.667570,790.066866,1147.085158,-0.332430,-209.933134,147.085158,0.953885
3,30,0.1,42,2.298741,1011.131434,1040.393963,-0.701259,11.131434,40.393963,0.978028
3,30,0.1,43,2.446892,1041.877280,1010.267217,-0.553108,41.877280,10.267217,0.992647
3,30,0.1,44,2.039966,681.330861,1337.438275,-0.960034,-318.669139,337.438275,0.963892
3,30,0.1,45,2.808093,1140.441495,975.976156,-0.191907,140.441495,-24.023844,0.981090
3,30,0.1,46,1.904993,564.129587,1384.179727,-1.095007,-435.870413,384.179727,0.975807
3,30,0.1,47,2.918290,910.320968,1073.189721,-0.081710,-89.679032,73.189721,0.971360
3,30,0.1,48,3.453620,1019.084684,880.299677,0.453620,19.084684,-119.700323,0.972185
3,30,0.1,49,2.333647,875.925718,1153.243627,-0.666353,-124.074282,153.243627,0.988763
3,30,0.1,50,3.033066,780.159837,1069.428125,0.033066,-219.840163,69.428125,0.970938
3,30,0.1,51,3.977361,1369.492775,672.311429,0.977361,369.492775,-327.688571,0.923774
3,30,0.1,52,2.319228,764.328872,1218.580086,-0.680772,-235.671128,218.580086,0.991217
3,30,0.1,53,2.001639,671.668846,1212.378174,-0.998361,-328.331154,212.378174,0.986409
3,30,0.1,54,3.810116,925.549018,1171.967135,0.810116,-74.450982,171.967135,0.887515
3,30,0.1,55,2.338006,809.699888,1304.081023,-0.661994,-190.300112,304.081023,0.971280
3,30,0.1,56,3.102732,1076.457665,890.130464,0.102732,76.457665,-109.869536,0.989438
3,30,0.1,57,2.797318,1108.259938,934.695513,-0.202682,108.259938,-65.304487,0.968938
3,30,0.1,58,2.486700,791.434003,1240.113027,-0.513300,-208.565997,240.113027,0.961659
3,30,0.1,59,2.716006,990.387331,1041.025648,-0.283994,-9.612669,41.025648,0.973570
3,30,0.1,60,2.794171,1080.621809,1035.015727,-0.205829,80.621809,35.015727,0.968998
3,30,0.1,61,2.815370,1035.347168,920.208130,-0.184630,35.347168,-79.791870,0.967154
3,30,0.1,62,2.762858,925.829049,1029.423546,-0.237142,-74.170951,29.423546,0.972542
3,30,0.1,63,2.396449,809.255338,1144.842944,-0.603551,-190.744662,144.842944,0.985747
3,30,0.1,64,4.301503,1388.219303,655.403957,1.301503,388.219303,-344.596043,0.931389
3,30,0.1,65,2.802577,931.537251,1010.535978,-0.197423,-68.462749,10.535978,0.979834
3,30,0.1,66,3.557789,1098.162672,957.760935,0.557789,98.162672,-42.239065,0.949878
3,30,0.1,67,2.045357,741.836329,1252.884508,-0.954643,-258.163671,252.884508,0.982379
3,30,0.1,68,2.431604,948.791117,1124.922154,-0.568396,-51.208883,124.922154,0.957116
3,30,0.1,69,3.554619,1008.626423,1066.685289,0.554619,8.626423,66.685289,0.963933
3,30,0.1,70,3.062789,767.343365,1239.194632,0.062789,-232.656635,239.194632,0.984060
3,30,0.1,71,1.871535,753.950986,1274.153347,-1.128465,-246.049014,274.153347,0.989849
3,30,0.1,72,2.787216,992.492066,1085.044193,-0.212784,-7.507934,85.044193,0.959913
3,30,0.1,73,4.308347,1341.019462,737.593359,1.308347,341.019462,-262.406641,0.930139
3,30,0.1,74,3.162839,844.819742,1130.871119,0.162839,-155.180258,130.871119,0.944706
3,30,0.1,75,3.694570,1345.305743,714.994294,0.694570,345.305743,-285.005706,0.978153
3,30,0.1,76,2.530550,857.403882,1123.663793,-0.469450,-142.596118,123.663793,0.977695
3,30,0.1,77,2.568434,1055.939701,921.041942,-0.431566,55.939701,-78.958058,0.985906
3,30,0.1,78,1.974602,613.385999,1312.999505,-1.025398,-386.614001,312.999505,0.984457
3,30,0.1,79,2.486969,898.762460,1090.630166,-0.513031,-101.237540,90.630166,0.980011
3,30,0.1,80,1.467262,697.930902,1286.408218,-1.532738,-302.069098,286.408218,0.984911
3,30,0.1,81,2.482708,710.628668,1148.086592,-0.517292,-289.371332,148.086592,0.979002
3,30,0.1,82,2.041079,649.262910,1287.454236,-0.958921,-350.737090,287.454236,0.953446
3,30,0.1,83,2.885163,894.107156,1181.897508,-0.114837,-105.892844,181.897508,0.980189
