beta,n,gamma_eta,rep,method,loss_i
2.5,20,1.0,462,mdm0,0.3674927551361599
2.5,20,1.0,462,dual,0.15444758593184002
2.5,20,1.0,462,wmle,0.05879315197315999
2.5,20,1.0,463,oracle,0.030887018099560022
2.5,20,1.0,463,mdm0,0.029996692124839998
2.5,20,1.0,463,dual,0.02827249119523999
2.5,20,1.0,463,wmle,0.03809524935815997
2.5,20,1.0,464,oracle,0.31671623353443995
2.5,20,1.0,464,mdm0,0.29956836780803997
2.5,20,1.0,464,dual,0.38993490265400005
2.5,20,1.0,464,wmle,0.4228256947563599
2.5,20,1.0,465,oracle,0.025459853378960003
2.5,20,1.0,465,mdm0,0.019695064659439983
2.5,20,1.0,465,dual,0.025459853378960003
2.5,20,1.0,465,wmle,0.05655931991684002
2.5,20,1.0,466,oracle,0.08694894418999999
2.5,20,1.0,466,mdm0,0.06908646147300002
2.5,20,1.0,466,dual,0.07336602129716002
2.5,20,1.0,466,wmle,0.07952990300063997
2.5,20,1.0,467,oracle,0.036393480928999966
2.5,20,1.0,467,mdm0,0.031113905331240015
2.5,20,1.0,467,dual,0.04024026310816003
2.5,20,1.0,467,wmle,0.04449575689656
2.5,20,1.0,468,oracle,0.222315946989
2.5,20,1.0,468,mdm0,0.20614256328900002
2.5,20,1.0,468,dual,0.2632359645480001
2.5,20,1.0,468,wmle,0.27491405222296
2.5,20,1.0,469,oracle,0.08586418722895998
2.5,20,1.0,469,mdm0,0.08586418722895998
2.5,20,1.0,469,dual,0.10086469924964
2.5,20,1.0,469,wmle,0.12822882725923995
2.5,20,1.0,470,oracle,0.13739496094403997
2.5,20,1.0,470,mdm0,0.6535561736984398
2.5,20,1.0,470,dual,0.4288934826094398
2.5,20,1.0,470,wmle,0.1874878841296399
2.5,20,1.0,471,oracle,0.05158277429763999
2.5,20,1.0,471,mdm0,0.04461037291136003
2.5,20,1.0,471,dual,0.07107703855524002
2.5,20,1.0,471,wmle,0.05833172916275998
2.5,20,1.0,472,oracle,0.015482965761440013
2.5,20,1.0,472,mdm0,0.11431295639700001
2.5,20,1.0,472,dual,0.0020440574859599955
2.5,20,1.0,472,wmle,0.0020440574859599955
2.5,20,1.0,473,oracle,0.014978024653999979
2.5,20,1.0,473,mdm0,0.132098441029
2.5,20,1.0,473,dual,0.03858618166900003
2.5,20,1.0,473,wmle,0.014978024653999979
2.5,20,1.0,474,oracle,0.04128835678724001
2.5,20,1.0,474,mdm0,1.12590734604704
2.5,20,1.0,474,dual,0.5548946136880399
2.5,20,1.0,474,wmle,1.12590734604704
2.5,20,1.0,475,oracle,0.26623172303264003
2.5,20,1.0,475,mdm0,0.29800018429924
2.5,20,1.0,475,dual,0.30501220095776005
2.5,20,1.0,475,wmle,0.35212037904676
2.5,20,1.0,476,oracle,0.06499677515343999
2.5,20,1.0,476,mdm0,0.07120383102356
2.5,20,1.0,476,dual,0.08306453332136005
2.5,20,1.0,476,wmle,0.12969819996276
2.5,20,1.0,477,oracle,0.075438784346
2.5,20,1.0,477,mdm0,0.09692800690104005
2.5,20,1.0,477,dual,0.10192712333203999
2.5,20,1.0,477,wmle,0.12947689805399998
2.5,20,1.0,478,oracle,0.007464096685639988
2.5,20,1.0,478,mdm0,0.05483826318424
2.5,20,1.0,478,dual,0.021623863820839997
2.5,20,1.0,478,wmle,0.007464096685639988
2.5,20,1.0,479,oracle,0.15569070499343995
2.5,20,1.0,479,mdm0,0.15569070499343995
2.5,20,1.0,479,dual,0.1724729901934401
2.5,20,1.0,479,wmle,0.20353466886975996
2.5,20,1.0,480,oracle,0.019955193575359985
2.5,20,1.0,480,mdm0,0.0009328168403600018
2.5,20,1.0,480,dual,0.012499292434160007
2.5,20,1.0,480,wmle,0.027906486673639985
2.5,20,1.0,481,oracle,0.021646747916999977
2.5,20,1.0,481,mdm0,0.34476460451204005
2.5,20,1.0,481,dual,0.08763500772100002
2.5,20,1.0,481,wmle,0.03560599567335998
2.5,20,1.0,482,oracle,0.21894009347296003
2.5,20,1.0,482,mdm0,0.25157683326464003
2.5,20,1.0,482,dual,0.25736723432543995
2.5,20,1.0,482,wmle,0.2933549064440001
2.5,20,1.0,483,oracle,0.3778537170867599
2.5,20,1.0,483,mdm0,0.42469694124
2.5,20,1.0,483,dual,0.42713646549796
2.5,20,1.0,483,wmle,0.35364694038116007
2.5,20,1.0,484,oracle,0.06925843123299999
2.5,20,1.0,484,mdm0,0.06013923260575999
2.5,20,1.0,484,dual,0.06925843123299999
2.5,20,1.0,484,wmle,0.11150093583476003
2.5,20,1.0,485,oracle,0.04391295186899997
2.5,20,1.0,485,mdm0,0.19263151705636003
2.5,20,1.0,485,dual,0.05805565969715998
2.5,20,1.0,485,wmle,0.04378282888004003
2.5,20,1.0,486,oracle,0.26776713465816
2.5,20,1.0,486,mdm0,0.3316414938998401
2.5,20,1.0,486,dual,0.3350486010416401
2.5,20,1.0,486,wmle,0.34156892033203995
2.5,20,1.0,487,oracle,0.023220779206760012
2.5,20,1.0,487,mdm0,0.037049204488
2.5,20,1.0,487,dual,0.023741809377759993
2.5,20,1.0,487,wmle,0.037140161229
2.5,20,1.0,488,oracle,0.002833842832999995
2.5,20,1.0,488,mdm0,0.2928148470539999
2.5,20,1.0,488,dual,0.02280682904324003
2.5,20,1.0,488,wmle,0.0027568000443600003
2.5,20,1.0,489,oracle,0.26712879422800007
2.5,20,1.0,489,mdm0,0.32428649899476
2.5,20,1.0,489,dual,0.32811028564736006
2.5,20,1.0,489,wmle,0.33545839636723995
2.5,20,1.0,490,oracle,0.03992442737876001
2.5,20,1.0,490,mdm0,0.5515978813410399
2.5,20,1.0,490,dual,0.12337965968943995
2.5,20,1.0,490,wmle,0.12337965968943995
2.5,20,1.0,491,oracle,0.55741410478544
2.5,20,1.0,491,mdm0,0.619551578861
2.5,20,1.0,491,dual,0.62803566725296
2.5,20,1.0,491,wmle,0.6238664984206399
2.5,20,1.0,492,oracle,0.10314634885316003
2.5,20,1.0,492,mdm0,0.10314634885316003
2.5,20,1.0,492,dual,0.11941463382883996
2.5,20,1.0,492,wmle,0.10314634885316003
2.5,20,1.0,493,oracle,0.34738096463875995
2.5,20,1.0,493,mdm0,0.3961373858491599
2.5,20,1.0,493,dual,0.39920340647556
2.5,20,1.0,493,wmle,0.40800861512724
2.5,20,1.0,494,oracle,0.40168277877663994
2.5,20,1.0,494,mdm0,0.47164754415635995
2.5,20,1.0,494,dual,0.49629516212504
2.5,20,1.0,494,wmle,0.49629516212504
2.5,20,1.0,495,oracle,0.35413968624115993
2.5,20,1.0,495,mdm0,0.3373580377491601
2.5,20,1.0,495,dual,0.3696355787827599
2.5,20,1.0,495,wmle,0.4100490575045599
2.5,20,1.0,496,oracle,0.017673674744000008
2.5,20,1.0,496,mdm0,0.15720867307843994
2.5,20,1.0,496,dual,0.06499277226703999
2.5,20,1.0,496,wmle,0.042083726201840005
2.5,20,1.0,497,oracle,0.17373388647399998
2.5,20,1.0,497,mdm0,0.21136554119224
2.5,20,1.0,497,dual,0.21550454111236
2.5,20,1.0,497,wmle,0.23115991183555995
2.5,20,1.0,498,oracle,0.030323052448959997
2.5,20,1.0,498,mdm0,0.3323722038489999
2.5,20,1.0,498,dual,0.09869573523764003
2.5,20,1.0,498,wmle,0.030323052448959997
2.5,20,1.0,499,oracle,0.1634551305839999
2.5,20,1.0,499,mdm0,0.19918891948463996
2.5,20,1.0,499,dual,0.2112776629754401
2.5,20,1.0,499,wmle,0.23771918170384
4.0,7,0.1,0,oracle,0.273574902033
4.0,7,0.1,0,mdm0,0.33345065568125
4.0,7,0.1,0,dual,0.45725286798525006
4.0,7,0.1,0,wmle,0.6036756738010001
4.0,7,0.1,1,oracle,0.42338940184925
4.0,7,0.1,1,mdm0,0.5562623154952501
4.0,7,0.1,1,dual,0.64246889991325
4.0,7,0.1,1,wmle,0.7776008416755626
4.0,7,0.1,2,oracle,0.308373702261
4.0,7,0.1,2,mdm0,0.2259923841625625
4.0,7,0.1,2,dual,0.308373702261
4.0,7,0.1,2,wmle,0.6121400722272499
4.0,7,0.1,3,oracle,1.3859661764509998
4.0,7,0.1,3,mdm0,1.43898411130725
4.0,7,0.1,3,dual,1.43898411130725
4.0,7,0.1,3,wmle,1.3915717630275624
4.0,7,0.1,4,oracle,0.691957164534
4.0,7,0.1,4,mdm0,0.8025588167120625
4.0,7,0.1,4,dual,0.8226249805100625
4.0,7,0.1,4,wmle,0.7682801218632501
4.0,7,0.1,5,oracle,1.09601478693725
4.0,7,0.1,5,mdm0,1.2344209421620627
4.0,7,0.1,5,dual,1.2344209421620627
4.0,7,0.1,5,wmle,1.150727878814
4.0,7,0.1,6,oracle,0.27047936035000003
4.0,7,0.1,6,mdm0,0.27047936035000003
4.0,7,0.1,6,dual,0.47253977206956255
4.0,7,0.1,6,wmle,0.5619111100090626
4.0,7,0.1,7,oracle,1.5164480627145625
4.0,7,0.1,7,mdm0,1.5285669983275625
4.0,7,0.1,7,dual,1.5285669983275625
4.0,7,0.1,7,wmle,1.5175579025115629
4.0,7,0.1,8,oracle,1.0840765564640626
4.0,7,0.1,8,mdm0,1.187914211046
4.0,7,0.1,8,dual,1.19363519674425
4.0,7,0.1,8,wmle,1.06923222843025
4.0,7,0.1,9,oracle,0.15958653148206253
4.0,7,0.1,9,mdm0,0.15958653148206253
4.0,7,0.1,9,dual,0.3845829414205625
4.0,7,0.1,9,wmle,0.4704709083520625
4.0,7,0.1,10,oracle,0.05948100340799999
4.0,7,0.1,10,mdm0,0.05948100340799999
4.0,7,0.1,10,dual,0.05948100340799999
4.0,7,0.1,10,wmle,0.05948100340799999
4.0,7,0.1,11,oracle,0.042336612489
4.0,7,0.1,11,mdm0,0.15785769658156254
4.0,7,0.1,11,dual,0.042336612489
4.0,7,0.1,11,wmle,0.23924210917206246
4.0,7,0.1,12,oracle,1.6633676789959997
4.0,7,0.1,12,mdm0,1.6825758059515623
4.0,7,0.1,12,dual,1.6825758059515623
4.0,7,0.1,12,wmle,1.6651250453262498
4.0,7,0.1,13,oracle,0.7731674225602501
4.0,7,0.1,13,mdm0,0.902214250461
4.0,7,0.1,13,dual,0.94037352709025
4.0,7,0.1,13,wmle,0.7338682561540624
4.0,7,0.1,14,oracle,0.04053090759025001
4.0,7,0.1,14,mdm0,0.26964480063406243
4.0,7,0.1,14,dual,0.26964480063406243
4.0,7,0.1,14,wmle,0.04053090759025001
4.0,7,0.1,15,oracle,0.02549757453556249
4.0,7,0.1,15,mdm0,0.09477540253100003
4.0,7,0.1,15,dual,0.02549757453556249
4.0,7,0.1,15,wmle,0.112395315883
4.0,7,0.1,16,oracle,0.2556236616590625
4.0,7,0.1,16,mdm0,0.47899682125625
4.0,7,0.1,16,dual,0.5975478616850001
4.0,7,0.1,16,wmle,0.7981301807052499
4.0,7,0.1,17,oracle,0.26773596116200005
4.0,7,0.1,17,mdm0,0.26773596116200005
4.0,7,0.1,17,dual,0.51018663645725
4.0,7,0.1,17,wmle,0.5480529217020627
4.0,7,0.1,18,oracle,1.2058182654300627
4.0,7,0.1,18,mdm0,1.3128880530570002
4.0,7,0.1,18,dual,1.3382259755692498
4.0,7,0.1,18,wmle,1.45777456360125
4.0,7,0.1,19,oracle,0.10042827715800003
4.0,7,0.1,19,mdm0,0.01959184777024999
4.0,7,0.1,19,dual,0.3667478963792499
4.0,7,0.1,19,wmle,0.64983451288725
4.0,7,0.1,20,oracle,0.8552225781222498
4.0,7,0.1,20,mdm0,0.9790136903560623
4.0,7,0.1,20,dual,0.9884146897600625
4.0,7,0.1,20,wmle,0.8552225781222498
4.0,7,0.1,21,oracle,1.6349093390550626
4.0,7,0.1,21,mdm0,1.7501309709655628
4.0,7,0.1,21,dual,1.7501309709655628
4.0,7,0.1,21,wmle,1.61611736599625
4.0,7,0.1,22,oracle,0.3655692281060001
4.0,7,0.1,22,mdm0,0.20635339041306244
4.0,7,0.1,22,dual,0.56527117590625
4.0,7,0.1,22,wmle,0.7410246952955626
4.0,7,0.1,23,oracle,0.8447404580010001
4.0,7,0.1,23,mdm0,0.9313307028850626
4.0,7,0.1,23,dual,1.1131195976880002
4.0,7,0.1,23,wmle,1.2384081025060625
4.0,7,0.1,24,oracle,0.15800204815456248
4.0,7,0.1,24,mdm0,0.0014604529345625013
4.0,7,0.1,24,dual,0.5077521456825626
4.0,7,0.1,24,wmle,0.63228457840825
4.0,7,0.1,25,oracle,1.18489341774425
4.0,7,0.1,25,mdm0,1.271791146069
4.0,7,0.1,25,dual,1.271791146069
4.0,7,0.1,25,wmle,1.1728498481400624
4.0,7,0.1,26,oracle,1.1527343932555625
4.0,7,0.1,26,mdm0,1.04635793941625
4.0,7,0.1,26,dual,1.329574310914
4.0,7,0.1,26,wmle,1.4308771666640627
4.0,7,0.1,27,oracle,0.44234763335956245
4.0,7,0.1,27,mdm0,0.570808973958
4.0,7,0.1,27,dual,0.59458454756025
4.0,7,0.1,27,wmle,0.7045609553940625
4.0,7,0.1,28,oracle,0.11232346367656251
4.0,7,0.1,28,mdm0,0.11232346367656251
4.0,7,0.1,28,dual,0.11232346367656251
4.0,7,0.1,28,wmle,0.11232346367656251
4.0,7,0.1,29,oracle,0.35482698190325
4.0,7,0.1,29,mdm0,0.5045105277095625
4.0,7,0.1,29,dual,0.5306226456750001
4.0,7,0.1,29,wmle,0.6458647758510625
4.0,7,0.1,30,oracle,1.6276999695830625
4.0,7,0.1,30,mdm0,1.6396171840250626
4.0,7,0.1,30,dual,1.6396171840250626
4.0,7,0.1,30,wmle,1.6276999695830625
4.0,7,0.1,31,oracle,0.7898152483145625
4.0,7,0.1,31,mdm0,0.9500127610620627
4.0,7,0.1,31,dual,1.0348328630450623
4.0,7,0.1,31,wmle,0.9500127610620627
4.0,7,0.1,32,oracle,1.3554804620175624
4.0,7,0.1,32,mdm0,1.4733860964580001
4.0,7,0.1,32,dual,1.4929618470002501
4.0,7,0.1,32,wmle,1.58796564439125
4.0,7,0.1,33,oracle,1.299188024865
4.0,7,0.1,33,mdm0,1.377016027566
4.0,7,0.1,33,dual,1.377016027566
4.0,7,0.1,33,wmle,1.2895625845460001
4.0,7,0.1,34,oracle,0.15228909063124996
4.0,7,0.1,34,mdm0,0.17620256567956247
4.0,7,0.1,34,dual,0.17620256567956247
4.0,7,0.1,34,wmle,0.19619814370456246
4.0,7,0.1,35,oracle,1.1501840048875625
4.0,7,0.1,35,mdm0,1.1893998443562501
4.0,7,0.1,35,dual,1.1893998443562501
4.0,7,0.1,35,wmle,1.1576214640635623
4.0,7,0.1,36,oracle,0.014951336359999973
4.0,7,0.1,36,mdm0,0.11319991866599996
4.0,7,0.1,36,dual,0.014951336359999973
4.0,7,0.1,36,wmle,0.10737947298325004
4.0,7,0.1,37,oracle,0.011367802163999997
4.0,7,0.1,37,mdm0,0.011367802163999997
4.0,7,0.1,37,dual,0.010089966017000001
4.0,7,0.1,37,wmle,0.011367802163999997
4.0,7,0.1,38,oracle,0.030635638347562485
4.0,7,0.1,38,mdm0,0.030635638347562485
4.0,7,0.1,38,dual,0.030635638347562485
4.0,7,0.1,38,wmle,0.032875399181
4.0,7,0.1,39,oracle,1.7098684526540002
4.0,7,0.1,39,mdm0,1.7521255849570625
4.0,7,0.1,39,dual,1.7521255849570625
4.0,7,0.1,39,wmle,1.7049224204115623
4.0,7,0.1,40,oracle,0.041671218101
4.0,7,0.1,40,mdm0,0.10798009021006258
4.0,7,0.1,40,dual,0.041671218101
4.0,7,0.1,40,wmle,0.14697082025624997
4.0,7,0.1,41,oracle,0.054238993565062496
4.0,7,0.1,41,mdm0,0.06860001698700001
4.0,7,0.1,41,dual,0.10483385973725
4.0,7,0.1,41,wmle,0.10483385973725
4.0,7,0.1,42,oracle,0.78316820399
4.0,7,0.1,42,mdm0,0.48275013202100003
4.0,7,0.1,42,dual,1.1828763812815626
4.0,7,0.1,42,wmle,0.48275013202100003
4.0,7,0.1,43,oracle,1.11230075459725
4.0,7,0.1,43,mdm0,1.1872849959580625
4.0,7,0.1,43,dual,1.1872849959580625
4.0,7,0.1,43,wmle,1.11230075459725
4.0,7,0.1,44,oracle,0.10254873189000004
4.0,7,0.1,44,mdm0,0.268335846173
4.0,7,0.1,44,dual,0.3976043116672501
4.0,7,0.1,44,wmle,0.44682191642900004
4.0,7,0.1,45,oracle,0.31569008099125
4.0,7,0.1,45,mdm0,0.31569008099125
4.0,7,0.1,45,dual,0.6120173306680625
4.0,7,0.1,45,wmle,0.8235395576855626
4.0,7,0.1,46,oracle,0.09334691085899997
4.0,7,0.1,46,mdm0,0.24579051073706243
4.0,7,0.1,46,dual,0.3062570693265625
4.0,7,0.1,46,wmle,0.62465650453725
4.0,7,0.1,47,oracle,0.19677989744024998
4.0,7,0.1,47,mdm0,0.28291470656599993
4.0,7,0.1,47,dual,0.45011434238325004
4.0,7,0.1,47,wmle,0.603547989525
4.0,7,0.1,48,oracle,1.074057652739
4.0,7,0.1,48,mdm0,1.1740745920190627
4.0,7,0.1,48,dual,1.2378462203860001
4.0,7,0.1,48,wmle,1.3375401322880625
4.0,7,0.1,49,oracle,0.12250353154406254
4.0,7,0.1,49,mdm0,0.12473667185056246
4.0,7,0.1,49,dual,0.12473667185056246
4.0,7,0.1,49,wmle,0.12473667185056246
4.0,7,0.1,50,oracle,0.029612793722000017
4.0,7,0.1,50,mdm0,0.036764725952999996
4.0,7,0.1,50,dual,0.06654689115699997
4.0,7,0.1,50,wmle,0.13896347235824996
4.0,7,0.1,51,oracle,0.42613945104224993
4.0,7,0.1,51,mdm0,0.26309370981724994
4.0,7,0.1,51,dual,0.7137036287390001
4.0,7,0.1,51,wmle,0.7539985895560626
4.0,7,0.1,52,oracle,0.14755647331156246
4.0,7,0.1,52,mdm0,0.20533906376756253
4.0,7,0.1,52,dual,0.20533906376756253
4.0,7,0.1,52,wmle,0.4483654653215625
4.0,7,0.1,53,oracle,0.7742771842655626
4.0,7,0.1,53,mdm0,0.40468372237399997
4.0,7,0.1,53,dual,1.2746109337100626
4.0,7,0.1,53,wmle,1.2746109337100626
4.0,7,0.1,54,oracle,1.642036377194
4.0,7,0.1,54,mdm0,1.7619312349012501
4.0,7,0.1,54,dual,1.7677977871165627
4.0,7,0.1,54,wmle,1.7084328167525626
4.0,7,0.1,55,oracle,0.44504908539706256
4.0,7,0.1,55,mdm0,0.44504908539706256
4.0,7,0.1,55,dual,0.85736149496825
4.0,7,0.1,55,wmle,0.6047312144230624
4.0,7,0.1,56,oracle,0.04011641809156249
4.0,7,0.1,56,mdm0,0.04011641809156249
4.0,7,0.1,56,dual,0.02944855980499999
4.0,7,0.1,56,wmle,0.04707736784825002
4.0,7,0.1,57,oracle,0.09446701507925001
4.0,7,0.1,57,mdm0,0.09446701507925001
4.0,7,0.1,57,dual,0.09446701507925001
4.0,7,0.1,57,wmle,0.05233566523924997
4.0,7,0.1,58,oracle,0.04756915429256252
4.0,7,0.1,58,mdm0,0.04756915429256252
4.0,7,0.1,58,dual,0.17371186500056246
4.0,7,0.1,58,wmle,0.27460549364299996
4.0,7,0.1,59,oracle,1.5388242273355626
4.0,7,0.1,59,mdm0,1.5517201178470625
4.0,7,0.1,59,dual,1.5517201178470625
4.0,7,0.1,59,wmle,1.5399992370089999
4.0,7,0.1,60,oracle,1.0339052723045628
4.0,7,0.1,60,mdm0,1.23899103337125
4.0,7,0.1,60,dual,1.2861024094020626
4.0,7,0.1,60,wmle,1.1895599675035626
4.0,7,0.1,61,oracle,1.112482569441
4.0,7,0.1,61,mdm0,1.112482569441
4.0,7,0.1,61,dual,1.291488461688
4.0,7,0.1,61,wmle,1.3680321979580625
4.0,7,0.1,62,oracle,0.010397686331250003
4.0,7,0.1,62,mdm0,0.13461463642706248
4.0,7,0.1,62,dual,0.010397686331250003
4.0,7,0.1,62,wmle,0.13461463642706248
4.0,7,0.1,63,oracle,0.220427430525
4.0,7,0.1,63,mdm0,0.35100798892806256
4.0,7,0.1,63,dual,0.4342256562669999
4.0,7,0.1,63,wmle,0.5612958998920625
4.0,7,0.1,64,oracle,0.13072196506725
4.0,7,0.1,64,mdm0,0.1460277794465625
4.0,7,0.1,64,dual,0.1460277794465625
4.0,7,0.1,64,wmle,0.1460277794465625
4.0,7,0.1,65,oracle,0.05802860315906248
4.0,7,0.1,65,mdm0,0.31044661084556263
4.0,7,0.1,65,dual,0.31044661084556263
4.0,7,0.1,65,wmle,0.31044661084556263
4.0,7,0.1,66,oracle,0.05432288027756254
4.0,7,0.1,66,mdm0,0.05432288027756254
4.0,7,0.1,66,dual,0.05432288027756254
4.0,7,0.1,66,wmle,0.05432288027756254
4.0,7,0.1,67,oracle,0.05780228761606248
4.0,7,0.1,67,mdm0,0.12780806687125001
4.0,7,0.1,67,dual,0.05780228761606248
4.0,7,0.1,67,wmle,0.05780228761606248
4.0,7,0.1,68,oracle,0.04754858991506247
4.0,7,0.1,68,mdm0,0.287918315677
4.0,7,0.1,68,dual,0.287918315677
4.0,7,0.1,68,wmle,0.04754858991506247
4.0,7,0.1,69,oracle,0.1439255154530625
4.0,7,0.1,69,mdm0,0.27501292835925
4.0,7,0.1,69,dual,0.45275839507625
4.0,7,0.1,69,wmle,0.7287316231282499
4.0,7,0.1,70,oracle,0.48752419708100003
4.0,7,0.1,70,mdm0,0.6136603317190625
4.0,7,0.1,70,dual,0.6968606727500625
4.0,7,0.1,70,wmle,0.8305868287010001
4.0,7,0.1,71,oracle,0.0202844161915625
4.0,7,0.1,71,mdm0,0.0202844161915625
4.0,7,0.1,71,dual,0.18485465670956253
4.0,7,0.1,71,wmle,0.38531058782056254
4.0,7,0.1,72,oracle,0.052104183965250024
4.0,7,0.1,72,mdm0,0.052104183965250024
4.0,7,0.1,72,dual,0.12918731665400005
4.0,7,0.1,72,wmle,0.2517573790140001
4.0,7,0.1,73,oracle,1.076143312693
4.0,7,0.1,73,mdm0,1.1733387913209998
4.0,7,0.1,73,dual,1.1791994782395627
4.0,7,0.1,73,wmle,1.0636394883370002
4.0,7,0.1,74,oracle,0.31766318262425
4.0,7,0.1,74,mdm0,0.31766318262425
4.0,7,0.1,74,dual,0.6925522448725625
4.0,7,0.1,74,wmle,0.8948376065940624
4.0,7,0.1,75,oracle,1.5256920980282502
4.0,7,0.1,75,mdm0,1.5836716619770626
4.0,7,0.1,75,dual,1.5836716619770626
4.0,7,0.1,75,wmle,1.5191816439710004
4.0,7,0.1,76,oracle,0.22670995216856257
4.0,7,0.1,76,mdm0,0.2646678221545626
4.0,7,0.1,76,dual,0.2646678221545626
4.0,7,0.1,76,wmle,0.22670995216856257
4.0,7,0.1,77,oracle,0.147524166849
4.0,7,0.1,77,mdm0,0.20001507130006252
4.0,7,0.1,77,dual,0.20001507130006252
4.0,7,0.1,77,wmle,0.2245916149930625
4.0,7,0.1,78,oracle,0.22997804239124991
4.0,7,0.1,78,mdm0,0.22997804239124991
4.0,7,0.1,78,dual,0.4097682226195626
4.0,7,0.1,78,wmle,0.5975058320285626
4.0,7,0.1,79,oracle,0.08823232321906249
4.0,7,0.1,79,mdm0,0.06724698836599999
4.0,7,0.1,79,dual,0.06465328039456253
4.0,7,0.1,79,wmle,0.12008626073606253
4.0,7,0.1,80,oracle,0.04043088360100001
4.0,7,0.1,80,mdm0,0.079971095858
4.0,7,0.1,80,dual,0.12177868161856255
4.0,7,0.1,80,wmle,0.23352305221625
4.0,7,0.1,81,oracle,0.8659931404005627
4.0,7,0.1,81,mdm0,0.8659931404005627
4.0,7,0.1,81,dual,1.1354549954395625
4.0,7,0.1,81,wmle,1.2843353883422501
4.0,7,0.1,82,oracle,1.4880266243690623
4.0,7,0.1,82,mdm0,1.53028768097725
4.0,7,0.1,82,dual,1.53028768097725
4.0,7,0.1,82,wmle,1.48377671348025
4.0,7,0.1,83,oracle,0.43178388329524997
4.0,7,0.1,83,mdm0,0.24551996379225
4.0,7,0.1,83,dual,0.6701066222325625
4.0,7,0.1,83,wmle,0.81297340457225
4.0,7,0.1,84,oracle,0.1641727042405625
4.0,7,0.1,84,mdm0,0.05188064791425001
4.0,7,0.1,84,dual,0.34730114426599995
4.0,7,0.1,84,wmle,0.46828014054806255
4.0,7,0.1,85,oracle,0.42488570309625007
4.0,7,0.1,85,mdm0,0.5727420879530625
4.0,7,0.1,85,dual,0.6360065354162499
4.0,7,0.1,85,wmle,0.7446872702899998
4.0,7,0.1,86,oracle,0.22367565040199994
4.0,7,0.1,86,mdm0,0.09054184075356247
4.0,7,0.1,86,dual,0.3485890177655625
4.0,7,0.1,86,wmle,0.5969511926035626
4.0,7,0.1,87,oracle,0.053748899089062496
4.0,7,0.1,87,mdm0,0.14607906274625
4.0,7,0.1,87,dual,0.299007429809
4.0,7,0.1,87,wmle,0.35692307415
4.0,7,0.1,88,oracle,0.8923649014035625
4.0,7,0.1,88,mdm0,1.0316244866575626
4.0,7,0.1,88,dual,1.065507255042
4.0,7,0.1,88,wmle,1.1901131107025624
4.0,7,0.1,89,oracle,1.5058198576375625
4.0,7,0.1,89,mdm0,1.6087518292565626
4.0,7,0.1,89,dual,1.6087518292565626
4.0,7,0.1,89,wmle,1.48752717718925
4.0,7,0.1,90,oracle,0.06858046391699998
4.0,7,0.1,90,mdm0,0.06858046391699998
4.0,7,0.1,90,dual,0.06858046391699998
4.0,7,0.1,90,wmle,0.06858046391699998
4.0,7,0.1,91,oracle,1.3786891536295627
4.0,7,0.1,91,mdm0,1.2236342248095622
4.0,7,0.1,91,dual,1.6752752324660003
4.0,7,0.1,91,wmle,1.6174054706610002
4.0,7,0.1,92,oracle,0.11807833562956249
4.0,7,0.1,92,mdm0,0.31460042789456255
4.0,7,0.1,92,dual,0.43941798494424994
4.0,7,0.1,92,wmle,0.58655599875525
4.0,7,0.1,93,oracle,0.523724209565
4.0,7,0.1,93,mdm0,1.5131230162980005
4.0,7,0.1,93,dual,1.5131230162980005
4.0,7,0.1,93,wmle,1.5131230162980005
4.0,7,0.1,94,oracle,0.87090092364125
4.0,7,0.1,94,mdm0,1.01750462236625
4.0,7,0.1,94,dual,1.1029464894255625
4.0,7,0.1,94,wmle,1.01750462236625
4.0,7,0.1,95,oracle,0.31838931521856245
4.0,7,0.1,95,mdm0,0.15689645176656247
4.0,7,0.1,95,dual,0.6375873884762501
4.0,7,0.1,95,wmle,0.759877413284
4.0,7,0.1,96,oracle,1.0975455623705626
4.0,7,0.1,96,mdm0,1.1895789288155625
4.0,7,0.1,96,dual,1.1895789288155625
4.0,7,0.1,96,wmle,1.0975455623705626
4.0,7,0.1,97,oracle,0.586036674493
4.0,7,0.1,97,mdm0,0.3122101053195625
4.0,7,0.1,97,dual,0.9494727131290626
4.0,7,0.1,97,wmle,0.9494727131290626
4.0,7,0.1,98,oracle,0.41914858371156244
4.0,7,0.1,98,mdm0,0.5595107242035625
4.0,7,0.1,98,dual,0.5852524110065624
4.0,7,0.1,98,wmle,0.7036035591295626
4.0,7,0.1,99,oracle,0.014286875108000006
4.0,7,0.1,99,mdm0,0.014286875108000006
4.0,7,0.1,99,dual,0.014286875108000006
4.0,7,0.1,99,wmle,0.014286875108000006
4.0,7,0.1,100,oracle,0.9863967648205625
4.0,7,0.1,100,mdm0,0.8273713070880624
4.0,7,0.1,100,dual,1.206439381525
4.0,7,0.1,100,wmle,1.2861171663420625
4.0,7,0.1,101,oracle,1.36593994572425
4.0,7,0.1,101,mdm0,1.4824618792595625
4.0,7,0.1,101,dual,1.4824618792595625
4.0,7,0.1,101,wmle,1.427219927003
4.0,7,0.1,102,oracle,0.78203247865425
4.0,7,0.1,102,mdm0,0.9505617767532499
4.0,7,0.1,102,dual,1.0403742816790627
4.0,7,0.1,102,wmle,1.0148786280402502
4.0,7,0.1,103,oracle,1.00818564563125
4.0,7,0.1,103,mdm0,1.0908770488400625
